Date,sku_id,unit_sold,unit_price,nap,customer_city,customer_type
2025-06-16,BXCM5136,1,835.0,59808-1601,Missoula,B2B
2025-06-16,BXCM5508,1,1759.0,93921,Carmel-by-the-Sea,
2025-06-16,BXCM4270,1,1572.0,44108-1161,Bratenahl,
2025-06-16,BXCM5386,1,642.5,21037-2728,Edgewater,B2B
2025-06-16,BXCM4062,1,2710.5,60126-2552,Elmhurst,B2B
2025-06-16,BXCM5157,1,1214.5,98134-1132,Seattle,B2B
2025-06-17,BXCM3765,1,1104.5,95220,Acampo,
2025-06-17,BXCM3765,1,1126.5,17545-8007,Manheim,
2025-06-17,BXCM4596,1,433.5,02452-4636,Waltham,B2B
2025-06-17,BXCL1784,1,554.5,29609-2446,Greenville,B2B
2025-06-17,BXCM4524,1,356.5,33708,Madeira Beach,
2025-06-17,BXCM1016,1,466.5,63132-1803,St Louis,
2025-06-18,BXCM5157,1,1214.5,35243-1702,Mountain Brook,
2025-06-18,BXCM4292,1,2545.5,59715-6688,Bozeman,B2B
2025-06-18,BXCM4494,1,1214.5,60614-4681,Chicago,B2B
2025-06-18,BXCM5635,4,620.5,90245-2006,El Segundo,
2025-06-18,BXCM5157,1,1214.5,91902-1104,Bonita,B2B
2025-06-18,BXCM1783,1,367.5,06390,Fishers Island,
2025-06-19,BXCM5153,1,550.0,02659-1625,South Chatham,
2025-06-19,BXCM1016,1,466.5,20817-2064,Bethesda,
2025-06-19,BXCM3765,1,1126.5,31024-5618,Eatonton,B2B
2025-06-19,BXCM1655,1,945.0,33040-5145,Key West,
2025-06-19,BXCM3730,1,368.5,32207-3278,Jacksonville,
2025-06-19,BXCM3777,1,444.5,02882-1339,Narragansett,B2B
2025-06-19,BXCM4743,2,285.0,10604-3412,White Plains,
2025-06-20,BXCL1609,1,422.5,07458-1614,Upper Saddle River,
2025-06-20,BXCM4486,1,433.5,02536,East Falmouth,B2B
2025-06-20,BXCM5157,1,1104.5,02920-3730,Cranston,
2025-06-20,BXCM4595,2,395.0,51351-7314,Milford,
2025-06-20,BXCM5030,1,543.5,02766-2410,Norton,B2B
2025-06-20,BXCM5658,1,763.5,02766-2410,Norton,B2B
2025-06-20,BXCM1636,1,395.0,02766-2410,Norton,B2B
2025-06-20,BXCM1634,1,290.5,02766-2410,Norton,B2B
2025-06-20,BXCM3790,1,134.7,02540-3800,Falmouth,
2025-06-21,BXCM1655,1,945.0,29407,Charleston,
2025-06-21,BXCL1551,1,1192.5,90272-3453,Pacific Palisades,
2025-06-21,BXCM1653,1,1165.0,23505-2936,Norfolk,
2025-06-21,BXCL1145,1,202.5,04901-7677,Winslow,
2025-06-21,BXCM3765,1,994.5,33076,Parkland,
2025-06-21,BXCM1655,1,1165.0,33547,Lithia,
2025-06-21,BXCM5136,1,975.0,23220-3413,Richmond,
2025-06-22,BXCM4608,1,813.0,94024-5724,Los Altos,
2025-06-22,BXCL1508,8,466.5,80113-5136,Englewood,
2025-06-22,BXCM4487,1,499.5,08008-6152,Beach Haven,
2025-06-22,BXCM4487,1,499.5,08008-6152,Beach Haven,
2025-06-22,BXCM4493,1,697.5,08008-6152,Beach Haven,
2025-06-22,BXCM5157,2,774.5,29302-3355,Spartanburg,
2025-06-23,BXCL1551,1,1192.5,76233-2196,Collinsville,
2025-06-23,BXCM4523,1,367.5,23518-6023,Norfolk,B2B
2025-06-23,BXCM5386,1,686.5,10028-4522,New York,B2B
2025-06-23,BXCM3690,1,642.5,19003-1019,Ardmore,
2025-06-23,BXCM3765,1,994.5,53147-4838,Lake Geneva,
2025-06-23,BXCM3765,1,1126.5,02032-1238,Walpole,
2025-06-24,BXCM1676,1,560.0,04576-3366,Southport,
2025-06-24,BXCM4242,1,494.0,60010-2215,North Barrington,
2025-06-24,BXCM5157,1,1214.5,35801-3307,Huntsville,
2025-06-24,BXCM4487,1,499.5,33444,Delray Beach,
2025-06-25,BXCM5376,1,5.0,98250-8883,Friday Harbor,SP
2025-06-25,BXCM1784,1,422.5,06902-8037,Stamford,
2025-06-25,BXCM1784,1,422.5,83714-2638,Boise,
2025-06-25,BXCM1640,1,285.0,76109-2736,Fort Worth,B2B
2025-06-25,BXCM5000,1,411.5,30506-4131,Gainesville,
2025-06-25,BXCM1621,1,312.5,60093-3934,Winnetka,B2B
2025-06-25,BXCM4523,1,367.5,08243-1379,Sea Isle City,
2025-06-25,BXCM5157,1,1214.5,44023,Chagrin Falls,B2B
2025-06-25,BXCM3765,2,796.5,98105-3708,Seattle,
2025-06-25,BXCM1655,1,1165.0,53105-5609,Burlington,B2B
2025-06-25,BXCM4492,1,1137.5,76109-3305,Fort Worth,B2B
2025-06-25,BXCM5151,1,675.5,33548,Lutz,
2025-06-25,BXCM5150,2,422.5,33548,Lutz,
2025-06-26,BXCM4595,2,411.5,08008,Harvey Cedars,
2025-06-26,BXCM5715,1,642.5,07416,Franklin,B2B
2025-06-26,BXCM5157,1,1104.5,02842-6059,Middletown,B2B
2025-06-26,BXCL1408,2,301.5,39817,Bainbridge,
2025-06-26,BXCM5136,1,975.0,08204-3607,Cape May,B2B
2025-06-26,BXCL1641,1,873.5,92131-4245,San Diego,
2025-06-26,BXCM2379,3,362.0,77055-6619,Houston,
2025-06-26,BXCM5776,1,5.0,29927-1614,Hardeeville,SP
2025-06-26,BXCM5762,1,5.0,29927-1614,Hardeeville,SP
2025-06-26,BXCM5774,1,5.0,29927-1614,Hardeeville,SP
2025-06-26,BXCM5771,1,5.0,29927-1614,Hardeeville,SP
2025-06-26,BXCM5766,1,5.0,29927-1614,Hardeeville,SP
2025-06-26,BXCM5766,1,5.0,54411,Athens,SP
2025-06-26,BXCM5770,1,5.0,54411,Athens,SP
2025-06-26,BXCM5757,1,5.0,54411,Athens,SP
2025-06-26,BXCM5765,1,5.0,54411,Athens,SP
2025-06-26,BXCM5769,1,5.0,54411,Athens,SP
2025-06-26,BXCM5759,1,5.0,54411,Athens,SP
2025-06-26,BXCL1753,2,444.5,49408-9715,Fennville,
2025-06-26,BXCM5762,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5757,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5778,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5769,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5766,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5763,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5754,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5767,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM5768,1,5.0,34994-2842,Stuart,SP
2025-06-26,BXCM4486,2,433.5,29414-6662,Charleston,
2025-06-27,BXCM5774,1,5.0,53125,Fontana,SP
2025-06-27,BXCM5776,1,5.0,53125,Fontana,SP
2025-06-27,BXCM5756,1,5.0,53125,Fontana,SP
2025-06-27,BXCM5766,1,5.0,53125,Fontana,SP
2025-06-27,BXCM3765,1,994.5,37064-8603,Franklin,
2025-06-27,BXCM3765,1,845.33,22207-1555,Arlington,
2025-06-27,BXCM4593,1,543.5,28468-5801,Sunset Beach,B2B
2025-06-27,BXCL1781,1,723.78,11706-8735,Bay Shore,
2025-06-27,BXCM3958,1,395.0,46158-6795,Mooresville,
2025-06-27,BXCM1653,1,990.25,79701-7814,Midland,
2025-06-27,BXCL1144,1,334.5,04901-7677,Winslow,
2025-06-27,BXCM5133,1,471.75,53704-2397,Madison,
2025-06-27,BXCM5138,1,289.0,53704-2397,Madison,
2025-06-27,BXCM1806,2,235.5,94920-2349,Belvedere,
2025-06-27,BXCM5157,1,938.83,11790-2000,Stony Brook,B2B
2025-06-27,BXCM1656,1,241.0,34103-3511,Naples,
2025-06-27,BXCM5416,1,793.9,49757,Mackinac Island,
2025-06-27,BXCM5774,1,5.0,48642-5139,Midland,SP
2025-06-27,BXCM4487,1,424.58,33182-2298,Miami,B2B
2025-06-27,BXCM3934,1,901.43,60025-7617,Glenview,
2025-06-27,BXCM5062,1,405.88,77385-7343,Conroe,
2025-06-27,BXCM4494,1,1032.33,77546-4080,Friendswood,
2025-06-27,BXCM1634,1,285.0,33432-3934,Boca Raton,B2B
2025-06-27,BXCM1634,1,285.0,34243-4165,Sarasota,B2B
2025-06-27,BXCM2377,1,279.65,34243-4165,Sarasota,B2B
2025-06-27,BXCM1634,1,285.0,33607-1411,Tampa,B2B
2025-06-27,BXCM2377,1,279.65,33607-1411,Tampa,B2B
2025-06-27,BXCM1634,1,285.0,34108-2899,Naples,B2B
2025-06-27,BXCM2377,1,279.65,34108-2899,Naples,B2B
2025-06-27,BXCM2377,1,279.65,33432-3934,Boca Raton,B2B
2025-06-28,BXCM1617,1,751.83,40059-9592,Prospect,
2025-06-28,BXCM3686,1,779.88,11768-3502,Northport,
2025-06-28,BXCM4493,1,697.5,49022-3556,Benton Harbor,
2025-06-28,BXCM5776,1,5.0,34205,Bradenton,SP
2025-06-28,BXCM5778,1,5.0,32081-0963,Ponte Vedra Beach,SP
2025-06-28,BXCM5762,1,5.0,32081-0963,Ponte Vedra Beach,SP
2025-06-28,BXCM5779,1,5.0,32081-0963,Ponte Vedra Beach,SP
2025-06-28,BXCM3778,1,653.65,94611-3614,Piedmont,
2025-06-28,BXCM3778,1,653.65,94611-3614,Piedmont,
2025-06-28,BXCM5157,1,938.83,60043-1213,Kenilworth,
2025-06-28,BXCM4486,1,368.48,02554-2516,Nantucket,
2025-06-28,BXCM5157,1,938.83,37205-4421,Nashville,
2025-06-28,BXCM5713,1,505.0,95125-3231,San Jose,
2025-06-28,BXCM5004,2,538.0,03254-3352,Moultonborough,
2025-06-28,BXCM5157,1,938.83,47111-9233,Charlestown,
2025-06-28,BXCM3765,1,845.33,68510-3745,Lincoln,
2025-06-28,BXCM4595,1,444.5,91361-2072,Westlake Village,
2025-06-28,BXCM3765,1,957.53,L9W 7K5,East Garafraxa,B2B
2025-06-29,BXCM5774,1,5.0,19967,Millville,SP
2025-06-29,BXCM1653,1,990.25,34231-5309,Sarasota,B2B
2025-06-29,BXCM3765,1,845.33,38018-7608,Cordova,
2025-06-29,BXCM1784,1,422.5,17543-6612,Lititz,B2B
2025-06-29,BXCM1605,1,251.6,93436-1939,Lompoc,
2025-06-29,BXCM5779,1,5.0,21030-1357,Cockeysville,SP
2025-06-29,BXCM5754,1,5.0,21030-1357,Cockeysville,SP
2025-06-29,BXCM5758,1,5.0,21030-1357,Cockeysville,SP
2025-06-29,BXCM4592,1,532.0,08628-2904,Ewing,
2025-06-29,BXCM5157,1,1032.33,02190-3122,Weymouth,
2025-06-29,BXCM5776,1,5.0,24486-2449,Weyers cave,SP
2025-06-29,BXCM5768,1,5.0,24486-2449,Weyers cave,SP
2025-06-30,BXCM4774,1,751.83,13326-2814,Cooperstown,
2025-06-30,BXCM4486,2,368.48,38139,Germantown,
2025-06-30,BXCM3765,1,957.53,01966-1402,Rockport,
2025-06-30,BXCM5766,1,5.0,20141-2394,Round Hill,SP
2025-06-30,BXCM5769,1,5.0,20141-2394,Round Hill,SP
2025-06-30,BXCM5767,1,5.0,20141-2394,Round Hill,SP
2025-06-30,BXCM4608,1,813.0,19709-2204,Middletown,
2025-06-30,BXCM5768,1,5.0,76107-3732,Fort Worth,SP
2025-06-30,BXCM5771,1,5.0,76107-3732,Fort Worth,SP
2025-06-30,BXCM5760,1,5.0,76107-3732,Fort Worth,SP
2025-06-30,BXCM5769,1,5.0,76107-3732,Fort Worth,SP
2025-06-30,BXCM3765,1,845.33,32828,Orlando,
2025-06-30,BXCM5769,1,5.0,23451-1083,Virginia Beach,SP
2025-06-30,BXCM5766,1,5.0,23451-1083,Virginia Beach,SP
2025-06-30,BXCM5756,1,5.0,23451-1083,Virginia Beach,SP
2025-06-30,BXCM5776,1,5.0,92126-4365,San Diego,SP
2025-06-30,BXCL1913,2,598.5,02053-2123,Medway,B2B
2025-06-30,BXCM5756,1,5.0,33408,North Palm Beach,SP
2025-06-30,BXCM5766,1,5.0,33408,North Palm Beach,SP
2025-06-30,BXCM1655,1,803.25,30116-8903,Carrollton,
2025-06-30,BXCM5772,1,5.0,92126-4365,San Diego,SP
2025-06-30,BXCM5777,1,5.0,92126-4365,San Diego,SP
2025-06-30,BXCM5758,1,5.0,92126-4365,San Diego,SP
2025-06-30,BXCM5754,1,5.0,92126-4365,San Diego,SP
2025-06-30,BXCM4486,2,368.48,77043,Houston,B2B
2025-06-30,BXCM1633,2,290.5,21093,Lutherville Timonium,
2025-06-30,BXCM5708,1,1104.5,07762-1939,Spring Lake Heights,B2B
2025-06-30,BXCM3765,1,994.5,77019-5612,Houston,
2025-06-30,BXCM5778,1,5.0,23451-3780,VIRGINIA BEACH,SP
2025-06-30,BXCM5757,1,5.0,23451-3780,VIRGINIA BEACH,SP
2025-06-30,BXCM5755,1,5.0,23451-3780,VIRGINIA BEACH,SP
2025-06-30,BXCM5776,1,5.0,23451-3780,VIRGINIA BEACH,SP
2025-06-30,BXCM5762,1,5.0,23451-3780,VIRGINIA BEACH,SP
2025-06-30,BXCM4064,1,1214.5,06901-5312,Stamford,
2025-07-01,BXCM1652,1,868.7,10573-1008,Rye Brook,B2B
2025-07-01,BXCM5157,1,1032.33,29438-3714,Edisto Beach,
2025-07-01,BXCM1652,1,1022.0,48189-9416,Whitmore Lake,
2025-07-01,BXCL1144,1,284.33,02494-2917,Needham,
2025-07-01,BXCM5776,1,5.0,72364-2640,Marion,SP
2025-07-01,BXCM1606,1,335.75,07727-1618,Wall Township,B2B
2025-07-01,BXCL1145,1,202.5,04901-7677,Winslow,
2025-07-01,BXCM5157,1,938.83,01867-3808,Reading,
2025-07-01,BXCM5762,1,5.0,22124-2812,Oakton,SP
2025-07-01,BXCM5778,1,5.0,22124-2812,Oakton,SP
2025-07-01,BXCM5757,1,5.0,22124-2812,Oakton,SP
2025-07-01,BXCM5768,1,5.0,22124-2812,Oakton,SP
2025-07-01,BXCM5762,1,5.0,27526-8960,Fuquay Varina,SP
2025-07-01,BXCM5757,1,5.0,27526-8960,Fuquay Varina,SP
2025-07-01,BXCM5778,1,5.0,27526-8960,Fuquay Varina,SP
2025-07-01,BXCM5774,1,5.0,27526-8960,Fuquay Varina,SP
2025-07-01,BXCM5768,1,5.0,27526-8960,Fuquay Varina,SP
2025-07-01,BXCM5766,1,5.0,75201-1716,Dallas,SP
2025-07-01,BXCM5776,1,5.0,75201-1716,Dallas,SP
2025-07-01,BXCM5769,1,5.0,75201-1716,Dallas,SP
2025-07-01,BXCM5761,1,5.0,95620-9345,Dixon,SP
2025-07-01,BXCM5767,1,5.0,95620-9345,Dixon,SP
2025-07-01,BXCM4486,2,368.48,07756-1335,Ocean Grove,
2025-07-01,BXCM4734,1,285.0,07756-1335,Ocean Grove,
2025-07-01,BXCM1650,1,697.5,07756-1335,Ocean Grove,
2025-07-01,BXCM5757,1,5.0,07712-8708,Asbury Park,SP
2025-07-01,BXCM5755,1,5.0,02764-1700,Dighton,SP
2025-07-01,BXCM5758,1,5.0,02764-1700,Dighton,SP
2025-07-01,BXCL1556,1,807.93,98250-8883,Friday Harbor,
2025-07-01,BXCM5761,1,5.0,02379-1652,West Bridgewater,SP
2025-07-01,BXCM5767,1,5.0,02379-1652,West Bridgewater,SP
2025-07-01,BXCM5763,1,5.0,02379-1652,West Bridgewater,SP
2025-07-01,BXCM5757,1,5.0,02379-1652,West Bridgewater,SP
2025-07-01,BXCM5778,1,5.0,02379-1652,West Bridgewater,SP
2025-07-02,BXCM5778,1,5.0,23225-3618,Richmond,SP
2025-07-02,BXCM5762,1,5.0,23225-3618,Richmond,SP
2025-07-02,BXCM5757,1,5.0,23225-3618,Richmond,SP
2025-07-02,BXCM1655,1,1165.0,49720-9109,Charlevoix,
2025-07-02,BXCM3765,1,957.53,84045-5314,saratoga springs,
2025-07-02,BXCM1633,2,279.65,77005-1519,Houston,
2025-07-02,BXCM1751,2,274.98,35906,Rainbow City,
2025-07-02,BXCM5157,1,938.83,18925-1222,Furlong,
2025-07-02,BXCM1783,1,312.38,02045-2320,Hull,
2025-07-02,BXCM5767,1,5.0,75119-7296,Ennis,SP
2025-07-02,BXCM5762,1,5.0,75119-7296,Ennis,SP
2025-07-02,BXCM5763,1,5.0,75119-7296,Ennis,SP
2025-07-02,BXCM5757,1,5.0,75119-7296,Ennis,SP
2025-07-02,BXCM5778,1,5.0,30342-3301,Atlanta,SP
2025-07-02,BXCM5754,1,5.0,30342-3301,Atlanta,SP
2025-07-02,BXCM5779,1,5.0,30342-3301,Atlanta,SP
2025-07-02,BXCM5758,1,5.0,30342-3301,Atlanta,SP
2025-07-02,BXCM5757,1,5.0,30342-3301,Atlanta,SP
2025-07-02,BXCM3787,1,658.33,64154-1143,Kansas City,
2025-07-02,BXCM4486,2,433.5,34109,Naples,
2025-07-02,BXCM4491,1,1049.5,34109,Naples,
2025-07-02,BXCM5425,1,1083.75,33432-5635,Boca Raton,
2025-07-02,BXCM5646,4,279.65,75205-0034,Dallas,
2025-07-02,BXCM1016,1,396.53,08402,Margate City,B2B
2025-07-02,BXCM1641,1,218.88,07675-2903,Westwood,
2025-07-02,BXCM3778,1,681.7,45107-1243,Blanchester,B2B
2025-07-03,BXCM4608,1,691.05,27889,washington,
2025-07-03,BXCM5768,1,5.0,19606-2219,Reading,SP
2025-07-03,BXCM5157,1,938.83,35613,Athens,
2025-07-03,BXCM5157,1,938.83,37774,Loudon,
2025-07-03,BXCM5157,1,938.83,37205-3727,Nashville,
2025-07-03,BXCM3777,1,340.43,92127,San Diego,
2025-07-03,BXCM4263,1,382.5,07762-1924,Spring Lake,
2025-07-03,BXCM4833,1,807.93,07762-1924,Spring Lake,
2025-07-03,BXCM3765,1,845.33,33776,Seminole,
2025-07-03,BXCM5157,1,1032.33,29582-2415,North Myrtle Beach,
2025-07-03,BXCM4487,1,424.58,01760-2955,Natick,
2025-07-03,BXCM3689,1,513.4,48436-9750,Gaines,
2025-07-03,BXCM5773,1,5.0,60605-1816,Chicago,SP
2025-07-03,BXCM5775,1,5.0,60605-1816,Chicago,SP
2025-07-03,BXCM5777,1,5.0,60605-1816,Chicago,SP
2025-07-03,BXCM4593,1,461.98,23113-4080,Midlothian,
2025-07-03,BXCL1740,1,826.63,11530-3919,Garden City,
2025-07-03,BXCM1784,1,359.13,35802-1250,Huntsville,B2B
2025-07-03,BXCM5157,1,938.83,70817,Baton Rouge,
2025-07-03,BXCM3765,1,957.53,63118-1205,St Louis,
2025-07-03,BXCM5781,2,637.0,07416,Franklin,B2B
2025-07-03,BXCM3765,1,957.53,97707-2076,Bend,
2025-07-03,BXCM5023,2,966.88,23321-2124,Chesapeake,
2025-07-03,BXCM5422,1,303.03,11101-3468,LONG ISLAND CITY,
2025-07-04,BXCM3790,1,246.93,07417-1469,Franklin Lakes,
2025-07-04,BXCM2380,2,289.0,92117,San Diego,
2025-07-04,BXCM4244,1,420.33,76262-1530,Roanoke,
2025-07-04,BXCM5768,1,5.0,92612-2716,Irvine,SP
2025-07-04,BXCM5157,1,1032.33,72227-5919,Little Rock,
2025-07-04,BXCM3765,1,845.33,22308-2226,Alexandria,
2025-07-04,BXCM2379,2,307.7,20009-6617,Washington,
2025-07-04,BXCM5157,1,938.83,23185-8947,Williamsburg,
2025-07-04,BXCL1556,1,994.5,03885-2438,Stratham,B2B
2025-07-04,BXCM3765,1,957.53,55391-3246,Wayzata,B2B
2025-07-04,BXCM5157,1,938.83,84601-4260,Provo,B2B
2025-07-04,BXCM4523,1,312.38,35223,Birmingham,
2025-07-04,BXCM1653,1,1022.98,55105-1663,Saint Paul,
2025-07-04,BXCM5776,1,5.0,30327-3449,atlanta,SP
2025-07-04,BXCM5756,1,5.0,30327-3449,atlanta,SP
2025-07-04,BXCM5776,1,5.0,11743-2330,Huntington,SP
2025-07-04,BXCM5756,1,5.0,11743-2330,Huntington,SP
2025-07-04,BXCM5758,1,5.0,11743-2330,Huntington,SP
2025-07-04,BXCM1670,2,214.2,33908-4982,Fort Myers,
2025-07-04,BXCM4593,1,461.98,33908-4982,Fort Myers,
2025-07-04,BXCM1782,2,237.58,29407-9657,Charleston,
2025-07-04,BXCM5136,1,709.75,78731-2902,Austin,
2025-07-04,BXCM5157,1,1032.33,78828,Barksdale,
2025-07-04,BXCM1634,6,246.93,29455-3216,Johns Island,
2025-07-04,BXCM4536,1,564.83,29455-3216,Johns Island,
2025-07-05,BXCM4528,1,172.13,32136-5521,Flagler Beach,
2025-07-05,BXCM5157,1,1032.33,40242-2967,Louisville,
2025-07-05,BXCM3777,1,340.43,08203-2700,Brigantine,
2025-07-05,BXCM3765,1,845.33,10708-1403,Bronxville,
2025-07-05,BXCM5157,1,1032.33,30655-1853,monroe,
2025-07-05,BXCM3765,1,845.33,75032-5866,HEATH,
2025-07-05,BXCM5419,1,396.53,51351-7314,Milford,
2025-07-05,BXCM5768,1,5.0,60645,Chicago,SP
2025-07-05,BXCM5757,1,5.0,60645,Chicago,SP
2025-07-05,BXCM5757,1,5.0,29492-7582,Daniel Island,SP
2025-07-05,BXCM5762,1,5.0,29492-7582,Daniel Island,SP
2025-07-05,BXCM5767,1,5.0,29492-7582,Daniel Island,SP
2025-07-05,BXCM5763,1,5.0,29492-7582,Daniel Island,SP
2025-07-05,BXCL1786,1,546.13,92122,San Diego,
2025-07-05,BXCM4528,1,172.13,07675-2903,Westwood,
2025-07-05,BXCM5057,1,522.75,21030-2944,Cockeysville,
2025-07-05,BXCM5157,1,938.83,27265,High Point,
2025-07-05,BXCM5761,1,5.0,23120-1689,Moseley,SP
2025-07-05,BXCM5762,1,5.0,89011,Henderson,SP
2025-07-05,BXCM5767,1,5.0,89011,Henderson,SP
2025-07-05,BXCM5776,1,5.0,04963-3611,ROME,SP
2025-07-05,BXCM5779,1,5.0,04963-3611,ROME,SP
2025-07-05,BXCM5756,1,5.0,04963-3611,ROME,SP
2025-07-05,BXCM5777,1,5.0,04963-3611,ROME,SP
2025-07-05,BXCM5758,1,5.0,04963-3611,ROME,SP
2025-07-05,BXCM5766,1,5.0,04963-3611,ROME,SP
2025-07-05,BXCM4521,1,373.15,35242-2313,Vestavia,
2025-07-06,BXCM1653,1,990.25,28403-4664,wilmington,
2025-07-06,BXCM1667,1,415.23,11726-5302,Copiague,
2025-07-06,BXCM5774,1,5.0,10128-1688,New York,SP
2025-07-06,BXCM5778,1,5.0,10128-1688,New York,SP
2025-07-06,BXCM5768,1,5.0,10128-1688,New York,SP
2025-07-06,BXCM5776,1,5.0,10128-1688,New York,SP
2025-07-06,BXCM5777,1,5.0,10128-1688,New York,SP
2025-07-06,BXCM3777,1,387.18,84103-4464,Salt Lake city,
2025-07-06,BXCM5757,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5779,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5778,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5762,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5754,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5761,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5763,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5767,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5754,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5758,1,5.0,30327-3532,Atlanta,SP
2025-07-06,BXCM5157,1,1032.33,33025-5800,Miramar,B2B
2025-07-06,BXCM5778,1,5.0,06468,Monroe,SP
2025-07-06,BXCM5779,1,5.0,06468,Monroe,SP
2025-07-06,BXCM5758,1,5.0,06468,Monroe,SP
2025-07-06,BXCM5754,1,5.0,06468,Monroe,SP
2025-07-06,BXCM5015,1,527.43,77084,Houston,
2025-07-06,BXCM4789,1,368.48,33458-7819,Jupiter,
2025-07-06,BXCM5464,1,733.13,33458-7819,Jupiter,
2025-07-06,BXCM5762,1,5.0,60610-2193,Chicago,SP
2025-07-06,BXCM5757,1,5.0,60610-2193,Chicago,SP
2025-07-06,BXCM5767,1,5.0,60610-2193,Chicago,SP
2025-07-06,BXCM5754,1,5.0,60610-2193,Chicago,SP
2025-07-06,BXCM5758,1,5.0,60610-2193,Chicago,SP
2025-07-06,BXCM5758,1,5.0,48170-2402,Plymouth,SP
2025-07-06,BXCM5777,1,5.0,48170-2402,Plymouth,SP
2025-07-06,BXCM5759,1,5.0,48170-2402,Plymouth,SP
2025-07-06,BXCM5779,1,5.0,48170-2402,Plymouth,SP
2025-07-06,BXCM3765,1,957.53,03053-3014,Londonderry,
2025-07-06,BXCM5769,1,5.0,29466,Mt Pleasant,SP
2025-07-06,BXCM5764,1,5.0,29466,Mt Pleasant,SP
2025-07-06,BXCM5157,1,938.83,29412-5079,Charleston,
2025-07-06,BXCM4244,1,434.35,45244-3931,Cincinnati,
2025-07-06,BXCM4487,1,424.58,29401-2410,Charleston,
2025-07-06,BXCM4487,1,424.58,29401-2410,Charleston,
2025-07-06,BXCM4608,1,677.03,21601-8177,Easton,
2025-07-06,BXCL1781,1,723.78,01951-2312,Newbury,
2025-07-06,BXCM1782,2,237.58,06824-6391,Fairfield,
2025-07-06,BXCM5133,1,471.75,89511-4348,Reno,
2025-07-06,BXCM5778,1,5.0,33756-1924,Belleair,SP
2025-07-06,BXCM5754,1,5.0,33756-1924,Belleair,SP
2025-07-06,BXCM5759,1,5.0,33756-1924,Belleair,SP
2025-07-06,BXCM5777,1,5.0,33756-1924,Belleair,SP
2025-07-06,BXCL1556,1,1170.5,98068,snoqualmie Pass,
2025-07-06,BXCM5015,2,564.83,34109-3240,Naples,
2025-07-07,BXCM5767,1,5.0,44202,Aurora,SP
2025-07-07,BXCM5762,1,5.0,44202,Aurora,SP
2025-07-07,BXCM5136,1,709.75,22307-2021,Alexandria,
2025-07-07,BXCM5776,1,5.0,21093-4001,Timonium,SP
2025-07-07,BXCM4006,1,1104.5,31322-2305,Pooler,
2025-07-07,BXCL1738,1,653.5,02481-5414,Wellesley,
2025-07-07,BXCM5776,1,5.0,37772-3945,Lenoir City,SP
2025-07-07,BXCM5765,1,5.0,37772-3945,Lenoir City,SP
2025-07-07,BXCM5770,1,5.0,37772-3945,Lenoir City,SP
2025-07-07,BXCM5764,1,5.0,37772-3945,Lenoir City,SP
2025-07-07,BXCM3777,1,444.5,54403,Wausau,
2025-07-07,BXCM5766,1,5.0,60118,Dundee,SP
2025-07-07,BXCM5776,1,5.0,60118,Dundee,SP
2025-07-07,BXCM5769,1,5.0,60118,Dundee,SP
2025-07-07,BXCM3765,1,994.5,53711-1611,MADISON,
2025-07-07,BXCM5770,1,5.0,31906,Columbus,SP
2025-07-07,BXCM3765,1,994.5,77386,Spring,B2B
2025-07-07,BXCM5643,1,1104.5,77386,Spring,B2B
2025-07-07,BXCM1656,1,241.0,81621-7317,basalt,B2B
2025-07-07,BXCM5777,1,5.0,19002,Ambler,SP
2025-07-07,BXCM5763,1,5.0,19002,Ambler,SP
2025-07-07,BXCM5767,1,5.0,19002,Ambler,SP
2025-07-07,BXCM5758,1,5.0,19002,Ambler,SP
2025-07-07,BXCM4492,1,1137.5,33060-9505,Pompano Beach,B2B
2025-07-07,BXCM3765,1,796.5,84020,Draper,
2025-07-08,BXCM1606,1,395.0,62711-9674,Springfield,B2B
2025-07-08,BXCM3765,1,796.5,64029,Grain Valley,
2025-07-08,BXCM3778,4,769.0,22102-1538,McLean,
2025-07-08,BXCM5157,1,1214.5,90265-2248,Malibu,
2025-07-08,BXCM5157,1,1104.5,90265-2248,Malibu,
2025-07-08,BXCM3765,1,994.5,29906-9140,Beaufort,
2025-07-08,BXCL1408,1,301.5,29906-9140,Beaufort,
2025-07-08,BXCM1652,1,1022.0,38111-7619,Memphis,
2025-07-08,BXCM5778,1,5.0,32080-0049,St Augustine Beach,SP
