Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
2025-06-08,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,423,0.0189,840.27,11.0,0,1
2025-06-09,1064-150/BLACK,Sideboards & Buffets,10,On Promotion,323,0.031,840.27,13.0,0,1
2025-06-10,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,315,0.0444,840.27,17.0,0,1
2025-06-11,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,263,0.0228,840.27,9.0,0,1
2025-06-12,1064-150/BLACK,Sideboards & Buffets,15,On Promotion,250,0.06,840.27,18.0,0,1
2025-06-13,1064-150/BLACK,Sideboards & Buffets,33,On Promotion,1044,0.0316,840.27,36.0,0,1
2025-06-14,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,363,0.0193,840.27,10.0,1,0
2025-06-15,1064-150/BLACK,Sideboards & Buffets,9,Off Promotion,454,0.0198,840.27,12.0,0,0
2025-06-16,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,310,0.0194,840.27,9.0,0,0
2025-06-17,1064-150/BLACK,Sideboards & Buffets,11,On Promotion,363,0.0303,840.27,14.0,0,0
2025-06-18,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,313,0.0192,840.27,9.0,0,0
2025-06-19,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,287,0.0174,840.27,8.0,0,0
2025-06-20,1064-150/BLACK,Sideboards & Buffets,10,On Promotion,306,0.0327,840.27,13.0,0,0
2025-06-21,1064-150/BLACK,Sideboards & Buffets,9,Off Promotion,370,0.0243,840.27,12.0,0,0
2025-06-22,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,460,0.0152,840.27,10.0,0,0
2025-06-23,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,409,0.0147,840.27,9.0,0,0
2025-06-24,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,313,0.0192,840.27,9.0,0,0
2025-06-25,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,427,0.0117,840.27,8.0,0,0
2025-06-26,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,335,0.0149,840.27,8.0,0,0
2025-06-27,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,291,0.0206,840.27,9.0,0,0
2025-06-28,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,400,0.015,840.27,9.0,0,0
2025-06-29,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,416,0.0192,840.27,11.0,0,0
2025-06-30,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,288,0.0174,840.27,8.0,0,0
2025-07-01,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,224,0.0625,840.27,17.0,0,0
2025-07-02,1064-150/BLACK,Sideboards & Buffets,9,On Promotion,221,0.0407,840.27,12.0,0,0
2025-07-03,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,189,0.0317,840.27,9.0,0,0
2025-07-04,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,292,0.0205,840.27,9.0,0,0
2025-07-05,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,437,0.0137,840.27,9.0,0,0
2025-07-06,1064-150/BLACK,Sideboards & Buffets,18,On Promotion,213,0.0845,840.27,21.0,0,0
2025-07-07,1064-150/BLACK,Sideboards & Buffets,9,On Promotion,320,0.0281,840.27,12.0,0,0
2025-07-08,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,285,0.0211,840.27,9.0,0,0
2025-07-09,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,278,0.0216,840.27,9.0,0,0
2025-07-10,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,251,0.0239,840.27,9.0,0,0
2025-07-11,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,265,0.0264,840.27,10.0,0,0
2025-07-12,1064-150/BLACK,Sideboards & Buffets,18,On Promotion,521,0.0345,840.27,21.0,0,0
2025-07-13,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,346,0.0202,840.27,10.0,0,0
2025-07-14,1064-150/BLACK,Sideboards & Buffets,10,On Promotion,315,0.0317,840.27,13.0,0,0
2025-07-15,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,309,0.0194,840.27,9.0,0,0
2025-07-16,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,241,0.0249,840.27,9.0,0,0
2025-07-17,1064-150/BLACK,Sideboards & Buffets,9,On Promotion,241,0.0373,840.27,12.0,0,0
2025-07-18,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,345,0.0174,840.27,9.0,0,0
2025-07-19,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,449,0.0156,840.27,10.0,0,0
2025-07-20,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,455,0.0154,840.27,10.0,0,0
2025-07-21,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,251,0.0279,840.27,10.0,0,0
2025-07-22,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,309,0.0194,840.27,9.0,0,0
2025-07-23,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,331,0.0423,840.27,17.0,0,0
2025-07-24,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,277,0.0217,840.27,9.0,0,0
2025-07-25,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,231,0.0303,840.27,10.0,0,0
2025-07-26,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,438,0.032,840.27,17.0,0,0
2025-07-27,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,448,0.0179,840.27,11.0,0,0
2025-07-28,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,301,0.0233,840.27,10.0,0,0
2025-07-29,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,323,0.0186,840.27,9.0,0,0
2025-07-30,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,283,0.0212,840.27,9.0,0,0
2025-07-31,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,303,0.0198,840.27,9.0,0,0
2025-08-01,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,302,0.0464,840.27,17.0,0,0
2025-08-02,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,443,0.0158,840.27,10.0,0,0
2025-08-03,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,371,0.0216,840.27,11.0,0,0
2025-08-04,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,336,0.0149,840.27,8.0,0,0
2025-08-05,1064-150/BLACK,Sideboards & Buffets,12,On Promotion,333,0.036,840.27,15.0,0,0
2025-08-06,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,274,0.0511,840.27,17.0,0,1
2025-08-07,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,257,0.0233,840.27,9.0,0,1
2025-08-08,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,371,0.0162,840.27,9.0,0,1
2025-08-09,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,478,0.0167,840.27,11.0,0,1
2025-08-10,1064-150/BLACK,Sideboards & Buffets,23,On Promotion,426,0.054,840.27,26.0,0,1
2025-08-11,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,308,0.0162,840.27,8.0,0,1
2025-08-12,1064-150/BLACK,Sideboards & Buffets,12,On Promotion,301,0.0399,840.27,15.0,0,1
2025-08-13,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,250,0.028,840.27,10.0,1,0
2025-08-14,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,219,0.0274,840.27,9.0,0,0
2025-08-15,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,279,0.0215,840.27,9.0,0,0
2025-08-16,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,380,0.0211,840.27,11.0,0,0
2025-08-17,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,419,0.0167,840.27,10.0,0,0
2025-08-18,1064-150/BLACK,Sideboards & Buffets,24,On Promotion,755,0.0318,840.27,27.0,0,0
2025-08-19,1064-150/BLACK,Sideboards & Buffets,15,On Promotion,298,0.0503,840.27,18.0,0,0
2025-08-20,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,272,0.0221,840.27,9.0,0,0
2025-08-21,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,308,0.0195,840.27,9.0,0,0
2025-08-22,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,322,0.0186,840.27,9.0,0,0
2025-08-23,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,380,0.0211,840.27,11.0,0,0
2025-08-24,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,498,0.0161,840.27,11.0,0,0
2025-08-25,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,292,0.0205,840.27,9.0,0,0
2025-08-26,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,388,0.0129,840.27,8.0,0,0
2025-08-27,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,315,0.0159,840.27,8.0,0,0
2025-08-28,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,269,0.0223,840.27,9.0,0,0
2025-08-29,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,434,0.0138,840.27,9.0,0,0
2025-08-30,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,357,0.0224,840.27,11.0,0,0
2025-08-31,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,358,0.0196,840.27,10.0,0,0
2025-09-01,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,310,0.0194,840.27,9.0,0,0
2025-09-02,1064-150/BLACK,Sideboards & Buffets,11,On Promotion,332,0.0331,840.27,14.0,0,0
2025-09-03,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,249,0.0241,840.27,9.0,0,0
2025-09-04,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,291,0.0206,840.27,9.0,0,0
2025-09-05,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,306,0.0163,840.27,8.0,0,0
2025-09-06,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,401,0.0175,840.27,10.0,0,0
2025-09-07,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,266,0.0301,840.27,11.0,0,0
2025-09-08,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,315,0.019,840.27,9.0,0,0
2025-09-09,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,336,0.0179,840.27,9.0,0,0
2025-09-10,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,228,0.0263,840.27,9.0,0,0
2025-09-11,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,343,0.0146,840.27,8.0,0,0
2025-09-12,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,281,0.0214,840.27,9.0,0,0
2025-09-13,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,441,0.0181,840.27,11.0,0,0
2025-09-14,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,547,0.0146,840.27,11.0,0,0
2025-09-15,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,313,0.0224,840.27,10.0,0,0
2025-09-16,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,277,0.0217,840.27,9.0,0,0
2025-09-17,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,220,0.0273,840.27,9.0,0,1
2025-09-18,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,320,0.0219,840.27,10.0,0,1
2025-09-19,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,323,0.0217,840.27,10.0,0,1
2025-09-20,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,331,0.0211,840.27,10.0,0,1
2025-09-21,1064-150/BLACK,Sideboards & Buffets,12,On Promotion,371,0.0323,840.27,15.0,0,1
2025-09-22,1064-150/BLACK,Sideboards & Buffets,27,On Promotion,694,0.0389,840.27,30.0,0,1
2025-09-23,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,318,0.0189,840.27,9.0,0,1
2025-09-24,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,275,0.0182,840.27,8.0,1,0
2025-09-25,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,307,0.0195,840.27,9.0,0,0
2025-09-26,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,309,0.0227,840.27,10.0,0,0
2025-09-27,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,350,0.0229,840.27,11.0,0,0
2025-09-28,1064-150/BLACK,Sideboards & Buffets,18,On Promotion,456,0.0395,840.27,21.0,0,0
2025-09-29,1064-150/BLACK,Sideboards & Buffets,13,On Promotion,331,0.0393,840.27,16.0,0,0
2025-09-30,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,201,0.0249,840.27,8.0,0,0
2025-10-01,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,252,0.0198,840.27,8.0,0,0
2025-10-02,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,289,0.0208,840.27,9.0,0,0
2025-10-03,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,246,0.0285,840.27,10.0,0,0
2025-10-04,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,390,0.0179,840.27,10.0,0,0
2025-10-05,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,367,0.0218,840.27,11.0,0,0
2025-10-06,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,301,0.0166,840.27,8.0,0,0
2025-10-07,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,258,0.0271,840.27,10.0,0,0
2025-10-08,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,289,0.0208,840.27,9.0,0,0
2025-10-09,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,276,0.0507,840.27,17.0,0,0
2025-10-10,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,310,0.0161,840.27,8.0,0,0
2025-10-11,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,402,0.0174,840.27,10.0,0,0
2025-10-12,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,361,0.0222,840.27,11.0,0,0
2025-10-13,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,403,0.0149,840.27,9.0,0,0
2025-10-14,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,323,0.0186,840.27,9.0,0,0
2025-10-15,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,350,0.0171,840.27,9.0,0,1
2025-10-16,1064-150/BLACK,Sideboards & Buffets,11,On Promotion,264,0.0417,840.27,14.0,0,1
2025-10-17,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,193,0.0363,840.27,10.0,0,1
2025-10-18,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,414,0.0145,840.27,9.0,0,1
2025-10-19,1064-150/BLACK,Sideboards & Buffets,9,Off Promotion,314,0.0287,840.27,12.0,0,1
2025-10-20,1064-150/BLACK,Sideboards & Buffets,8,On Promotion,369,0.0217,840.27,11.0,0,1
2025-10-21,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,350,0.0171,840.27,9.0,0,1
2025-10-22,1064-150/BLACK,Sideboards & Buffets,21,On Promotion,756,0.0278,840.27,24.0,1,0
2025-10-23,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,303,0.0231,840.27,10.0,0,0
2025-10-24,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,292,0.0205,840.27,9.0,0,0
2025-10-25,1064-150/BLACK,Sideboards & Buffets,16,On Promotion,341,0.0469,840.27,19.0,0,0
2025-10-26,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,398,0.0201,840.27,11.0,0,0
2025-10-27,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,288,0.0243,840.27,10.0,0,0
2025-10-28,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,146,0.0342,840.27,8.0,0,0
2025-10-29,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,299,0.0167,840.27,8.0,0,0
2025-10-30,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,290,0.0241,840.27,10.0,0,0
2025-10-31,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,260,0.0231,840.27,9.0,0,0
2025-11-01,1064-150/BLACK,Sideboards & Buffets,18,On Promotion,343,0.0525,840.27,21.0,0,1
2025-11-02,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,446,0.0157,840.27,10.0,0,1
2025-11-03,1064-150/BLACK,Sideboards & Buffets,8,On Promotion,344,0.0233,840.27,11.0,0,1
2025-11-04,1064-150/BLACK,Sideboards & Buffets,8,On Promotion,327,0.0245,840.27,11.0,0,1
2025-11-05,1064-150/BLACK,Sideboards & Buffets,10,On Promotion,246,0.0407,840.27,13.0,0,1
2025-11-06,1064-150/BLACK,Sideboards & Buffets,31,On Promotion,974,0.0318,840.27,34.0,0,1
2025-11-07,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,292,0.024,840.27,10.0,0,1
2025-11-08,1064-150/BLACK,Sideboards & Buffets,14,On Promotion,333,0.042,840.27,17.0,1,0
2025-11-09,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,402,0.0199,840.27,11.0,0,0
2025-11-10,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,214,0.0327,840.27,10.0,0,0
2025-11-11,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,294,0.0238,840.27,10.0,0,0
2025-11-12,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,373,0.0188,840.27,10.0,0,0
2025-11-13,1064-150/BLACK,Sideboards & Buffets,15,On Promotion,372,0.0403,840.27,18.0,0,0
2025-11-14,1064-150/BLACK,Sideboards & Buffets,9,On Promotion,312,0.0288,840.27,12.0,0,0
2025-11-15,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,361,0.0222,840.27,11.0,0,0
2025-11-16,1064-150/BLACK,Sideboards & Buffets,8,Off Promotion,389,0.0206,840.27,11.0,0,0
2025-11-17,1064-150/BLACK,Sideboards & Buffets,16,On Promotion,323,0.0495,840.27,19.0,0,0
2025-11-18,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,321,0.0187,840.27,9.0,0,0
2025-11-19,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,363,0.0165,840.27,9.0,0,0
2025-11-20,1064-150/BLACK,Sideboards & Buffets,10,On Promotion,307,0.0326,840.27,13.0,0,0
2025-11-21,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,353,0.017,840.27,9.0,0,0
2025-11-22,1064-150/BLACK,Sideboards & Buffets,19,On Promotion,398,0.0477,840.27,22.0,0,0
2025-11-23,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,469,0.0149,840.27,10.0,0,0
2025-11-24,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,269,0.026,840.27,10.0,0,0
2025-11-25,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,284,0.0211,840.27,9.0,0,0
2025-11-26,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,390,0.0128,840.27,8.0,0,0
2025-11-27,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,408,0.0147,840.27,9.0,0,0
2025-11-28,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,319,0.0188,840.27,9.0,0,1
2025-11-29,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,352,0.0199,840.27,10.0,0,1
2025-11-30,1064-150/BLACK,Sideboards & Buffets,16,On Promotion,287,0.0557,840.27,19.0,0,1
2025-12-01,1064-150/BLACK,Sideboards & Buffets,10,On Promotion,246,0.0407,840.27,13.0,0,1
2025-12-02,1064-150/BLACK,Sideboards & Buffets,5,Off Promotion,231,0.0216,840.27,8.0,0,1
2025-12-03,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,291,0.0206,840.27,9.0,0,1
2025-12-04,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,297,0.0236,840.27,10.0,0,1
2025-12-05,1064-150/BLACK,Sideboards & Buffets,19,On Promotion,687,0.0277,840.27,22.0,1,0
2025-12-06,1064-150/BLACK,Sideboards & Buffets,9,Off Promotion,428,0.021,840.27,12.0,0,0
2025-12-07,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,321,0.0218,840.27,10.0,0,0
2025-12-08,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,348,0.0201,840.27,10.0,0,0
2025-12-09,1064-150/BLACK,Sideboards & Buffets,6,Off Promotion,212,0.0283,840.27,9.0,0,0
2025-12-10,1064-150/BLACK,Sideboards & Buffets,7,Off Promotion,365,0.0192,840.27,10.0,0,0
2025-12-11,1064-150/BLACK,Sideboards & Buffets,16,On Promotion,374,0.0428,840.27,19.0,0,0
2023-12-12,1072-071/OCEAN,End Tables,23,Off Promotion,683,0.0337,391.37,135.0,0,1
2023-12-13,1072-071/OCEAN,End Tables,12,Off Promotion,271,0.0443,391.37,112.0,1,0
2023-12-14,1072-071/OCEAN,End Tables,20,On Promotion,410,0.0488,391.37,100.0,0,0
2023-12-15,1072-071/OCEAN,End Tables,15,Off Promotion,407,0.0369,391.37,80.0,0,0
2023-12-16,1072-071/OCEAN,End Tables,15,Off Promotion,316,0.0475,391.37,65.0,0,0
2023-12-17,1072-071/OCEAN,End Tables,11,Off Promotion,448,0.0246,391.37,50.0,0,0
2023-12-18,1072-071/OCEAN,End Tables,17,On Promotion,343,0.0496,391.37,39.0,0,0
2023-12-19,1072-071/OCEAN,End Tables,12,Off Promotion,210,0.0571,391.37,22.0,0,0
2023-12-20,1072-071/OCEAN,End Tables,17,On Promotion,255,0.0667,391.37,20.0,0,1
2023-12-21,1072-071/OCEAN,End Tables,20,On Promotion,291,0.0687,391.37,23.0,0,1
2023-12-22,1072-071/OCEAN,End Tables,14,Off Promotion,451,0.031,391.37,17.0,0,1
2023-12-23,1072-071/OCEAN,End Tables,15,Off Promotion,286,0.0524,391.37,18.0,0,1
2023-12-24,1072-071/OCEAN,End Tables,11,Off Promotion,325,0.0338,391.37,14.0,0,1
2023-12-25,1072-071/OCEAN,End Tables,10,Off Promotion,282,0.0355,391.37,13.0,0,1
2023-12-26,1072-071/OCEAN,End Tables,12,Off Promotion,169,0.071,391.37,15.0,0,1
2023-12-27,1072-071/OCEAN,End Tables,22,On Promotion,248,0.0887,391.37,25.0,1,0
2023-12-28,1072-071/OCEAN,End Tables,10,Off Promotion,298,0.0336,391.37,13.0,0,0
2023-12-29,1072-071/OCEAN,End Tables,14,Off Promotion,443,0.0316,391.37,17.0,0,0
2023-12-30,1072-071/OCEAN,End Tables,12,Off Promotion,512,0.0234,391.37,15.0,0,0
2023-12-31,1072-071/OCEAN,End Tables,52,On Promotion,629,0.0827,391.37,55.0,0,0
2024-01-01,1072-071/OCEAN,End Tables,13,Off Promotion,368,0.0353,391.37,16.0,0,0
2024-01-02,1072-071/OCEAN,End Tables,23,On Promotion,383,0.0601,391.37,26.0,0,0
2024-01-03,1072-071/OCEAN,End Tables,18,On Promotion,287,0.0627,391.37,21.0,0,0
2024-01-04,1072-071/OCEAN,End Tables,10,Off Promotion,304,0.0329,391.37,13.0,0,0
2024-01-05,1072-071/OCEAN,End Tables,17,Off Promotion,302,0.0563,391.37,20.0,0,0
2024-01-06,1072-071/OCEAN,End Tables,15,Off Promotion,362,0.0414,391.37,18.0,0,0
2024-01-07,1072-071/OCEAN,End Tables,22,On Promotion,251,0.0876,391.37,25.0,0,0
2024-01-08,1072-071/OCEAN,End Tables,11,Off Promotion,216,0.0509,391.37,14.0,0,0
2024-01-09,1072-071/OCEAN,End Tables,11,Off Promotion,222,0.0495,391.37,14.0,0,0
2024-01-10,1072-071/OCEAN,End Tables,11,Off Promotion,236,0.0466,391.37,14.0,0,0
2024-01-11,1072-071/OCEAN,End Tables,9,Off Promotion,318,0.0283,391.37,12.0,0,0
2024-01-12,1072-071/OCEAN,End Tables,13,Off Promotion,466,0.0279,391.37,16.0,0,0
2024-01-13,1072-071/OCEAN,End Tables,24,On Promotion,467,0.0514,391.37,27.0,0,0
2024-01-14,1072-071/OCEAN,End Tables,9,Off Promotion,317,0.0284,391.37,12.0,0,0
2024-01-15,1072-071/OCEAN,End Tables,12,Off Promotion,246,0.0488,391.37,15.0,0,0
2024-01-16,1072-071/OCEAN,End Tables,22,On Promotion,244,0.0902,391.37,25.0,0,0
2024-01-17,1072-071/OCEAN,End Tables,17,On Promotion,260,0.0654,391.37,20.0,0,0
2024-01-18,1072-071/OCEAN,End Tables,22,On Promotion,413,0.0533,391.37,25.0,0,0
2024-01-19,1072-071/OCEAN,End Tables,15,Off Promotion,423,0.0355,391.37,18.0,0,0
2024-01-20,1072-071/OCEAN,End Tables,15,Off Promotion,283,0.053,391.37,18.0,0,0
2024-01-21,1072-071/OCEAN,End Tables,9,Off Promotion,294,0.0306,391.37,12.0,0,0
2024-01-22,1072-071/OCEAN,End Tables,10,Off Promotion,343,0.0292,391.37,13.0,0,0
2024-01-23,1072-071/OCEAN,End Tables,10,Off Promotion,347,0.0288,391.37,13.0,0,0
2024-01-24,1072-071/OCEAN,End Tables,11,Off Promotion,358,0.0307,391.37,14.0,0,1
2024-01-25,1072-071/OCEAN,End Tables,12,Off Promotion,340,0.0353,391.37,15.0,0,1
2024-01-26,1072-071/OCEAN,End Tables,15,Off Promotion,378,0.0397,391.37,18.0,0,1
2024-01-27,1072-071/OCEAN,End Tables,33,On Promotion,406,0.0813,391.37,36.0,0,1
2024-01-28,1072-071/OCEAN,End Tables,54,On Promotion,647,0.0835,391.37,57.0,0,1
2024-01-29,1072-071/OCEAN,End Tables,19,On Promotion,327,0.0581,391.37,22.0,0,1
2024-01-30,1072-071/OCEAN,End Tables,9,Off Promotion,259,0.0347,391.37,12.0,0,1
2024-01-31,1072-071/OCEAN,End Tables,10,Off Promotion,421,0.0238,391.37,13.0,1,0
2024-02-01,1072-071/OCEAN,End Tables,12,Off Promotion,362,0.0331,391.37,15.0,0,0
2024-02-02,1072-071/OCEAN,End Tables,14,Off Promotion,453,0.0309,391.37,17.0,0,0
2024-02-03,1072-071/OCEAN,End Tables,15,Off Promotion,284,0.0528,391.37,18.0,0,0
2024-02-04,1072-071/OCEAN,End Tables,11,Off Promotion,376,0.0293,391.37,14.0,0,0
2024-02-05,1072-071/OCEAN,End Tables,9,Off Promotion,306,0.0294,391.37,12.0,0,0
2024-02-06,1072-071/OCEAN,End Tables,10,Off Promotion,276,0.0362,391.37,13.0,0,0
2024-02-07,1072-071/OCEAN,End Tables,11,Off Promotion,333,0.033,391.37,14.0,0,0
2024-02-08,1072-071/OCEAN,End Tables,11,Off Promotion,264,0.0417,391.37,14.0,0,0
2024-02-09,1072-071/OCEAN,End Tables,13,Off Promotion,433,0.03,391.37,16.0,0,0
2024-02-10,1072-071/OCEAN,End Tables,13,Off Promotion,332,0.0392,391.37,16.0,0,0
2024-02-11,1072-071/OCEAN,End Tables,10,Off Promotion,310,0.0323,391.37,13.0,0,0
2024-02-12,1072-071/OCEAN,End Tables,13,Off Promotion,287,0.0453,391.37,16.0,0,0
2024-02-13,1072-071/OCEAN,End Tables,11,Off Promotion,312,0.0353,391.37,14.0,0,0
2024-02-14,1072-071/OCEAN,End Tables,26,On Promotion,228,0.114,391.37,29.0,0,0
2024-02-15,1072-071/OCEAN,End Tables,10,Off Promotion,199,0.0503,391.37,13.0,0,0
2024-02-16,1072-071/OCEAN,End Tables,16,Off Promotion,464,0.0345,391.37,19.0,0,0
2024-02-17,1072-071/OCEAN,End Tables,23,On Promotion,411,0.056,391.37,26.0,0,0
2024-02-18,1072-071/OCEAN,End Tables,11,Off Promotion,350,0.0314,391.37,14.0,0,0
