,Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
4577,2023-07-17,1072-071/OCEAN,End Tables,13,Off Promotion,184,0.0707,391.37,18.0,0,0
4578,2023-07-18,1072-071/OCEAN,End Tables,11,Off Promotion,329,0.0334,391.37,16.0,0,0
4579,2023-07-19,1072-071/OCEAN,End Tables,16,Off Promotion,362,0.0442,391.37,21.0,0,0
4580,2023-07-20,1072-071/OCEAN,End Tables,14,Off Promotion,239,0.0586,391.37,19.0,0,0
4581,2023-07-21,1072-071/OCEAN,End Tables,10,Off Promotion,368,0.0272,391.37,15.0,0,0
4582,2023-07-22,1072-071/OCEAN,End Tables,11,Off Promotion,328,0.0335,391.37,16.0,0,0
4583,2023-07-23,1072-071/OCEAN,End Tables,12,Off Promotion,298,0.0403,391.37,17.0,0,0
4584,2023-07-24,1072-071/OCEAN,End Tables,16,On Promotion,291,0.055,391.37,21.0,0,0
4585,2023-07-25,1072-071/OCEAN,End Tables,10,Off Promotion,268,0.0373,391.37,15.0,0,0
4586,2023-07-26,1072-071/OCEAN,End Tables,16,Off Promotion,389,0.0411,391.37,21.0,0,0
4587,2023-07-27,1072-071/OCEAN,End Tables,13,Off Promotion,407,0.0319,391.37,18.0,0,0
4588,2023-07-28,1072-071/OCEAN,End Tables,11,Off Promotion,274,0.0401,391.37,16.0,0,0
4589,2023-07-29,1072-071/OCEAN,End Tables,11,Off Promotion,267,0.0412,391.37,16.0,0,0
4590,2023-07-30,1072-071/OCEAN,End Tables,10,Off Promotion,307,0.0326,391.37,15.0,0,0
4591,2023-07-31,1072-071/OCEAN,End Tables,11,Off Promotion,281,0.0391,391.37,16.0,0,0
4592,2023-08-01,1072-071/OCEAN,End Tables,10,Off Promotion,302,0.0331,391.37,15.0,0,0
4593,2023-08-02,1072-071/OCEAN,End Tables,14,Off Promotion,462,0.0303,391.37,19.0,0,0
4594,2023-08-03,1072-071/OCEAN,End Tables,32,On Promotion,532,0.0602,391.37,37.0,0,0
4595,2023-08-04,1072-071/OCEAN,End Tables,10,Off Promotion,348,0.0287,391.37,15.0,0,0
4596,2023-08-05,1072-071/OCEAN,End Tables,14,Off Promotion,280,0.05,391.37,19.0,0,0
4597,2023-08-06,1072-071/OCEAN,End Tables,11,Off Promotion,339,0.0324,391.37,16.0,0,0
4598,2023-08-07,1072-071/OCEAN,End Tables,10,Off Promotion,288,0.0347,391.37,15.0,0,0
4599,2023-08-08,1072-071/OCEAN,End Tables,18,On Promotion,326,0.0552,391.37,23.0,0,0
4600,2023-08-09,1072-071/OCEAN,End Tables,24,On Promotion,392,0.0612,391.37,29.0,0,0
4601,2023-08-10,1072-071/OCEAN,End Tables,16,Off Promotion,396,0.0404,391.37,21.0,0,0
4602,2023-08-11,1072-071/OCEAN,End Tables,11,Off Promotion,262,0.042,391.37,16.0,0,0
4603,2023-08-12,1072-071/OCEAN,End Tables,11,Off Promotion,373,0.0295,391.37,16.0,0,0
4604,2023-08-13,1072-071/OCEAN,End Tables,12,Off Promotion,360,0.0333,391.37,17.0,0,0
4605,2023-08-14,1072-071/OCEAN,End Tables,14,Off Promotion,269,0.052,391.37,19.0,0,0
4606,2023-08-15,1072-071/OCEAN,End Tables,25,On Promotion,306,0.0817,391.37,30.0,0,0
4607,2023-08-16,1072-071/OCEAN,End Tables,17,Off Promotion,371,0.0458,391.37,22.0,0,0
4608,2023-08-17,1072-071/OCEAN,End Tables,14,Off Promotion,518,0.027,391.37,19.0,0,0
4609,2023-08-18,1072-071/OCEAN,End Tables,19,On Promotion,178,0.1067,391.37,24.0,0,0
4610,2023-08-19,1072-071/OCEAN,End Tables,12,Off Promotion,328,0.0366,391.37,17.0,0,0
4611,2023-08-20,1072-071/OCEAN,End Tables,10,Off Promotion,320,0.0312,391.37,15.0,0,0
4612,2023-08-21,1072-071/OCEAN,End Tables,27,On Promotion,330,0.0818,391.37,32.0,0,0
4613,2023-08-22,1072-071/OCEAN,End Tables,11,Off Promotion,296,0.0372,391.37,16.0,0,0
4614,2023-08-23,1072-071/OCEAN,End Tables,13,Off Promotion,287,0.0453,391.37,18.0,0,0
4615,2023-08-24,1072-071/OCEAN,End Tables,14,Off Promotion,258,0.0543,391.37,19.0,0,0
4616,2023-08-25,1072-071/OCEAN,End Tables,11,Off Promotion,401,0.0274,391.37,16.0,0,0
4617,2023-08-26,1072-071/OCEAN,End Tables,26,On Promotion,322,0.0807,391.37,31.0,0,0
4618,2023-08-27,1072-071/OCEAN,End Tables,24,On Promotion,318,0.0755,391.37,29.0,0,0
4619,2023-08-28,1072-071/OCEAN,End Tables,12,Off Promotion,221,0.0543,391.37,17.0,0,1
4620,2023-08-29,1072-071/OCEAN,End Tables,13,Off Promotion,289,0.045,391.37,18.0,0,1
4621,2023-08-30,1072-071/OCEAN,End Tables,25,On Promotion,458,0.0546,391.37,30.0,0,1
4622,2023-08-31,1072-071/OCEAN,End Tables,26,On Promotion,380,0.0684,391.37,31.0,0,1
4623,2023-09-01,1072-071/OCEAN,End Tables,45,On Promotion,585,0.0769,391.37,50.0,0,1
4624,2023-09-02,1072-071/OCEAN,End Tables,11,Off Promotion,345,0.0319,391.37,16.0,0,1
4625,2023-09-03,1072-071/OCEAN,End Tables,13,Off Promotion,292,0.0445,391.37,18.0,0,1
4626,2023-09-04,1072-071/OCEAN,End Tables,11,Off Promotion,306,0.0359,391.37,16.0,1,0
4627,2023-09-05,1072-071/OCEAN,End Tables,23,On Promotion,239,0.0962,391.37,28.0,0,0
4628,2023-09-06,1072-071/OCEAN,End Tables,14,Off Promotion,453,0.0309,391.37,19.0,0,0
4629,2023-09-07,1072-071/OCEAN,End Tables,16,Off Promotion,474,0.0338,391.37,21.0,0,0
4630,2023-09-08,1072-071/OCEAN,End Tables,10,Off Promotion,325,0.0308,391.37,15.0,0,0
4631,2023-09-09,1072-071/OCEAN,End Tables,11,Off Promotion,221,0.0498,391.37,16.0,0,0
4632,2023-09-10,1072-071/OCEAN,End Tables,17,On Promotion,344,0.0494,391.37,22.0,0,0
4633,2023-09-11,1072-071/OCEAN,End Tables,9,Off Promotion,318,0.0283,391.37,14.0,0,0
4634,2023-09-12,1072-071/OCEAN,End Tables,21,On Promotion,217,0.0968,391.37,26.0,0,0
4635,2023-09-13,1072-071/OCEAN,End Tables,16,Off Promotion,371,0.0431,391.37,21.0,0,0
4636,2023-09-14,1072-071/OCEAN,End Tables,18,Off Promotion,317,0.0568,391.37,23.0,0,0
4637,2023-09-15,1072-071/OCEAN,End Tables,10,Off Promotion,333,0.03,391.37,15.0,0,0
4638,2023-09-16,1072-071/OCEAN,End Tables,18,On Promotion,286,0.0629,391.37,23.0,0,0
4639,2023-09-17,1072-071/OCEAN,End Tables,11,Off Promotion,290,0.0379,391.37,16.0,0,0
4640,2023-09-18,1072-071/OCEAN,End Tables,10,Off Promotion,354,0.0282,391.37,15.0,0,0
4641,2023-09-19,1072-071/OCEAN,End Tables,9,Off Promotion,461,0.0195,391.37,14.0,0,0
4642,2023-09-20,1072-071/OCEAN,End Tables,16,Off Promotion,291,0.055,391.37,21.0,0,0
4643,2023-09-21,1072-071/OCEAN,End Tables,36,On Promotion,287,0.1254,391.37,41.0,0,0
4644,2023-09-22,1072-071/OCEAN,End Tables,8,Off Promotion,320,0.025,391.37,13.0,0,0
4645,2023-09-23,1072-071/OCEAN,End Tables,13,Off Promotion,255,0.051,391.37,18.0,0,0
4646,2023-09-24,1072-071/OCEAN,End Tables,10,Off Promotion,323,0.031,391.37,15.0,0,0
4647,2023-09-25,1072-071/OCEAN,End Tables,11,Off Promotion,268,0.041,391.37,16.0,0,0
4648,2023-09-26,1072-071/OCEAN,End Tables,12,Off Promotion,272,0.0441,391.37,17.0,0,0
4649,2023-09-27,1072-071/OCEAN,End Tables,14,Off Promotion,399,0.0351,391.37,19.0,0,0
4650,2023-09-28,1072-071/OCEAN,End Tables,16,Off Promotion,493,0.0325,391.37,21.0,0,0
4651,2023-09-29,1072-071/OCEAN,End Tables,23,On Promotion,332,0.0693,391.37,28.0,0,0
4652,2023-09-30,1072-071/OCEAN,End Tables,16,On Promotion,300,0.0533,391.37,21.0,0,0
4653,2023-10-01,1072-071/OCEAN,End Tables,30,On Promotion,301,0.0997,391.37,35.0,0,0
4654,2023-10-02,1072-071/OCEAN,End Tables,11,Off Promotion,285,0.0386,391.37,16.0,0,1
4655,2023-10-03,1072-071/OCEAN,End Tables,16,On Promotion,305,0.0525,391.37,21.0,0,1
4656,2023-10-04,1072-071/OCEAN,End Tables,21,On Promotion,270,0.0778,391.37,26.0,0,1
4657,2023-10-05,1072-071/OCEAN,End Tables,25,On Promotion,355,0.0704,391.37,30.0,0,1
4658,2023-10-06,1072-071/OCEAN,End Tables,10,Off Promotion,276,0.0362,391.37,15.0,0,1
4659,2023-10-07,1072-071/OCEAN,End Tables,10,Off Promotion,433,0.0231,391.37,15.0,0,1
4660,2023-10-08,1072-071/OCEAN,End Tables,13,Off Promotion,310,0.0419,391.37,18.0,0,1
4661,2023-10-09,1072-071/OCEAN,End Tables,21,On Promotion,236,0.089,391.37,26.0,1,0
4662,2023-10-10,1072-071/OCEAN,End Tables,10,Off Promotion,318,0.0314,391.37,15.0,0,0
4663,2023-10-11,1072-071/OCEAN,End Tables,22,On Promotion,391,0.0563,391.37,27.0,0,0
4664,2023-10-12,1072-071/OCEAN,End Tables,23,On Promotion,311,0.074,391.37,28.0,0,0
4665,2023-10-13,1072-071/OCEAN,End Tables,48,On Promotion,385,0.1247,391.37,53.0,0,0
4666,2023-10-14,1072-071/OCEAN,End Tables,9,Off Promotion,188,0.0479,391.37,14.0,0,0
4667,2023-10-15,1072-071/OCEAN,End Tables,9,Off Promotion,350,0.0257,391.37,14.0,0,0
4668,2023-10-16,1072-071/OCEAN,End Tables,10,Off Promotion,251,0.0398,391.37,15.0,0,0
4669,2023-10-17,1072-071/OCEAN,End Tables,11,Off Promotion,327,0.0336,391.37,16.0,0,0
4670,2023-10-18,1072-071/OCEAN,End Tables,32,On Promotion,476,0.0672,391.37,37.0,0,0
4671,2023-10-19,1072-071/OCEAN,End Tables,15,Off Promotion,364,0.0412,391.37,20.0,0,0
4672,2023-10-20,1072-071/OCEAN,End Tables,20,On Promotion,397,0.0504,391.37,25.0,0,0
4673,2023-10-21,1072-071/OCEAN,End Tables,9,Off Promotion,228,0.0395,391.37,14.0,0,0
4674,2023-10-22,1072-071/OCEAN,End Tables,10,Off Promotion,346,0.0289,391.37,15.0,0,0
4675,2023-10-23,1072-071/OCEAN,End Tables,12,Off Promotion,296,0.0405,391.37,17.0,0,0
4676,2023-10-24,1072-071/OCEAN,End Tables,17,On Promotion,394,0.0431,391.37,22.0,0,0
4677,2023-10-25,1072-071/OCEAN,End Tables,15,Off Promotion,366,0.041,391.37,20.0,0,0
4678,2023-10-26,1072-071/OCEAN,End Tables,13,Off Promotion,489,0.0266,391.37,18.0,0,0
4679,2023-10-27,1072-071/OCEAN,End Tables,19,On Promotion,330,0.0576,391.37,24.0,0,0
4680,2023-10-28,1072-071/OCEAN,End Tables,25,On Promotion,230,0.1087,391.37,30.0,0,0
4681,2023-10-29,1072-071/OCEAN,End Tables,11,Off Promotion,302,0.0364,391.37,16.0,0,0
4682,2023-10-30,1072-071/OCEAN,End Tables,11,Off Promotion,245,0.0449,391.37,16.0,0,0
4683,2023-10-31,1072-071/OCEAN,End Tables,13,Off Promotion,322,0.0404,391.37,18.0,0,0
4684,2023-11-01,1072-071/OCEAN,End Tables,22,On Promotion,199,0.1106,391.37,27.0,0,0
4685,2023-11-02,1072-071/OCEAN,End Tables,15,Off Promotion,356,0.0421,391.37,20.0,0,0
4686,2023-11-03,1072-071/OCEAN,End Tables,10,Off Promotion,259,0.0386,391.37,15.0,0,1
4687,2023-11-04,1072-071/OCEAN,End Tables,8,Off Promotion,353,0.0227,391.37,13.0,0,1
4688,2023-11-05,1072-071/OCEAN,End Tables,11,Off Promotion,333,0.033,391.37,16.0,0,1
4689,2023-11-06,1072-071/OCEAN,End Tables,10,Off Promotion,440,0.0227,391.37,15.0,0,1
4690,2023-11-07,1072-071/OCEAN,End Tables,27,On Promotion,278,0.0971,391.37,32.0,0,1
4691,2023-11-08,1072-071/OCEAN,End Tables,16,Off Promotion,307,0.0521,391.37,21.0,0,1
4692,2023-11-09,1072-071/OCEAN,End Tables,13,Off Promotion,361,0.036,391.37,18.0,0,1
4693,2023-11-10,1072-071/OCEAN,End Tables,9,Off Promotion,282,0.0319,391.37,14.0,1,0
4694,2023-11-11,1072-071/OCEAN,End Tables,23,Off Promotion,592,0.0389,391.37,28.0,0,0
4695,2023-11-12,1072-071/OCEAN,End Tables,23,On Promotion,253,0.0909,391.37,28.0,0,0
4696,2023-11-13,1072-071/OCEAN,End Tables,12,Off Promotion,134,0.0896,391.37,17.0,0,0
4697,2023-11-14,1072-071/OCEAN,End Tables,18,On Promotion,264,0.0682,391.37,23.0,0,0
4698,2023-11-15,1072-071/OCEAN,End Tables,16,Off Promotion,402,0.0398,391.37,21.0,0,0
4699,2023-11-16,1072-071/OCEAN,End Tables,16,Off Promotion,444,0.036,391.37,21.0,0,1
4700,2023-11-17,1072-071/OCEAN,End Tables,21,On Promotion,304,0.0691,391.37,26.0,0,1
4701,2023-11-18,1072-071/OCEAN,End Tables,11,Off Promotion,317,0.0347,391.37,16.0,0,1
4702,2023-11-19,1072-071/OCEAN,End Tables,21,On Promotion,474,0.0443,391.37,26.0,0,1
4703,2023-11-20,1072-071/OCEAN,End Tables,20,On Promotion,416,0.0481,391.37,25.0,0,1
4704,2023-11-21,1072-071/OCEAN,End Tables,9,Off Promotion,249,0.0361,391.37,14.0,0,1
4705,2023-11-22,1072-071/OCEAN,End Tables,12,Off Promotion,344,0.0349,391.37,17.0,0,1
4706,2023-11-23,1072-071/OCEAN,End Tables,15,Off Promotion,284,0.0528,391.37,20.0,1,0
4707,2023-11-24,1072-071/OCEAN,End Tables,10,Off Promotion,325,0.0308,391.37,15.0,0,0
4708,2023-11-25,1072-071/OCEAN,End Tables,11,Off Promotion,256,0.043,391.37,16.0,0,0
4709,2023-11-26,1072-071/OCEAN,End Tables,12,Off Promotion,353,0.034,391.37,17.0,0,0
4710,2023-11-27,1072-071/OCEAN,End Tables,29,Off Promotion,644,0.045,391.37,34.0,0,0
4711,2023-11-28,1072-071/OCEAN,End Tables,11,Off Promotion,354,0.0311,391.37,16.0,0,0
4712,2023-11-29,1072-071/OCEAN,End Tables,15,Off Promotion,446,0.0336,391.37,20.0,0,0
4713,2023-11-30,1072-071/OCEAN,End Tables,14,Off Promotion,424,0.033,391.37,19.0,0,0
4714,2023-12-01,1072-071/OCEAN,End Tables,12,Off Promotion,346,0.0347,391.37,17.0,0,0
4715,2023-12-02,1072-071/OCEAN,End Tables,12,Off Promotion,323,0.0372,391.37,17.0,0,0
4716,2023-12-03,1072-071/OCEAN,End Tables,18,On Promotion,243,0.0741,391.37,23.0,0,0
4717,2023-12-04,1072-071/OCEAN,End Tables,20,On Promotion,237,0.0844,391.37,25.0,0,0
4718,2023-12-05,1072-071/OCEAN,End Tables,10,Off Promotion,259,0.0386,391.37,15.0,0,0
4719,2023-12-06,1072-071/OCEAN,End Tables,26,On Promotion,332,0.0783,391.37,31.0,0,0
4720,2023-12-07,1072-071/OCEAN,End Tables,35,On Promotion,400,0.0875,391.37,40.0,0,0
4721,2023-12-08,1072-071/OCEAN,End Tables,12,Off Promotion,443,0.0271,391.37,17.0,0,0
4722,2023-12-09,1072-071/OCEAN,End Tables,13,Off Promotion,295,0.0441,391.37,18.0,0,0
4723,2023-12-10,1072-071/OCEAN,End Tables,16,On Promotion,294,0.0544,391.37,21.0,0,0
4724,2023-12-11,1072-071/OCEAN,End Tables,11,Off Promotion,244,0.0451,391.37,16.0,0,0
4725,2023-12-12,1072-071/OCEAN,End Tables,10,Off Promotion,342,0.0292,391.37,15.0,0,0
4726,2023-12-13,1072-071/OCEAN,End Tables,40,On Promotion,424,0.0943,391.37,45.0,0,0
4727,2023-12-14,1072-071/OCEAN,End Tables,20,On Promotion,352,0.0568,391.37,25.0,0,0
4728,2023-12-15,1072-071/OCEAN,End Tables,20,On Promotion,379,0.0528,391.37,25.0,0,0
4729,2023-12-16,1072-071/OCEAN,End Tables,12,Off Promotion,306,0.0392,391.37,17.0,0,0
4730,2023-12-17,1072-071/OCEAN,End Tables,10,Off Promotion,307,0.0326,391.37,15.0,0,0
4731,2023-12-18,1072-071/OCEAN,End Tables,24,On Promotion,308,0.0779,391.37,29.0,0,1
4732,2023-12-19,1072-071/OCEAN,End Tables,12,Off Promotion,268,0.0448,391.37,17.0,0,1
4733,2023-12-20,1072-071/OCEAN,End Tables,16,Off Promotion,324,0.0494,391.37,21.0,0,1
4734,2023-12-21,1072-071/OCEAN,End Tables,13,Off Promotion,399,0.0326,391.37,18.0,0,1
4735,2023-12-22,1072-071/OCEAN,End Tables,12,Off Promotion,325,0.0369,391.37,17.0,0,1
4736,2023-12-23,1072-071/OCEAN,End Tables,9,Off Promotion,337,0.0267,391.37,14.0,0,1
4737,2023-12-24,1072-071/OCEAN,End Tables,18,On Promotion,337,0.0534,391.37,23.0,0,1
4738,2023-12-25,1072-071/OCEAN,End Tables,72,On Promotion,735,0.098,391.37,77.0,1,1
4739,2023-12-26,1072-071/OCEAN,End Tables,21,On Promotion,389,0.054,391.37,26.0,0,1
4740,2023-12-27,1072-071/OCEAN,End Tables,14,Off Promotion,380,0.0368,391.37,19.0,0,1
4741,2023-12-28,1072-071/OCEAN,End Tables,30,On Promotion,372,0.0806,391.37,35.0,0,1
4742,2023-12-29,1072-071/OCEAN,End Tables,22,On Promotion,226,0.0973,391.37,27.0,0,1
4743,2023-12-30,1072-071/OCEAN,End Tables,12,Off Promotion,241,0.0498,391.37,17.0,0,1
4744,2023-12-31,1072-071/OCEAN,End Tables,10,Off Promotion,352,0.0284,391.37,15.0,0,1
4745,2024-01-01,1072-071/OCEAN,End Tables,35,Off Promotion,850,0.0412,391.37,40.0,1,0
4746,2024-01-02,1072-071/OCEAN,End Tables,19,On Promotion,329,0.0578,391.37,24.0,0,0
4747,2024-01-03,1072-071/OCEAN,End Tables,16,Off Promotion,410,0.039,391.37,21.0,0,0
4748,2024-01-04,1072-071/OCEAN,End Tables,13,Off Promotion,325,0.04,391.37,18.0,0,0
4749,2024-01-05,1072-071/OCEAN,End Tables,11,Off Promotion,300,0.0367,391.37,16.0,0,0
4750,2024-01-06,1072-071/OCEAN,End Tables,11,Off Promotion,279,0.0394,391.37,16.0,0,0
4751,2024-01-07,1072-071/OCEAN,End Tables,12,Off Promotion,282,0.0426,391.37,17.0,0,0
4752,2024-01-08,1072-071/OCEAN,End Tables,13,Off Promotion,289,0.045,391.37,18.0,0,1
4753,2024-01-09,1072-071/OCEAN,End Tables,11,Off Promotion,303,0.0363,391.37,16.0,0,1
4754,2024-01-10,1072-071/OCEAN,End Tables,17,Off Promotion,485,0.0351,391.37,22.0,0,1
4755,2024-01-11,1072-071/OCEAN,End Tables,15,Off Promotion,263,0.057,391.37,20.0,0,1
4756,2024-01-12,1072-071/OCEAN,End Tables,10,Off Promotion,212,0.0472,391.37,15.0,0,1
4757,2024-01-13,1072-071/OCEAN,End Tables,11,Off Promotion,279,0.0394,391.37,16.0,0,1
4758,2024-01-14,1072-071/OCEAN,End Tables,8,Off Promotion,253,0.0316,391.37,13.0,0,1
4759,2024-01-15,1072-071/OCEAN,End Tables,12,Off Promotion,378,0.0317,391.37,17.0,1,0
4760,2024-01-16,1072-071/OCEAN,End Tables,18,On Promotion,292,0.0616,391.37,23.0,0,0
4761,2024-01-17,1072-071/OCEAN,End Tables,15,Off Promotion,405,0.037,391.37,20.0,0,0
4762,2024-01-18,1072-071/OCEAN,End Tables,15,Off Promotion,456,0.0329,391.37,20.0,0,0
4763,2024-01-19,1072-071/OCEAN,End Tables,30,On Promotion,442,0.0679,391.37,35.0,0,0
4764,2024-01-20,1072-071/OCEAN,End Tables,11,Off Promotion,342,0.0322,391.37,16.0,0,0
4765,2024-01-21,1072-071/OCEAN,End Tables,19,On Promotion,271,0.0701,391.37,24.0,0,0
4766,2024-01-22,1072-071/OCEAN,End Tables,18,On Promotion,322,0.0559,391.37,23.0,0,0
4767,2024-01-23,1072-071/OCEAN,End Tables,26,On Promotion,246,0.1057,391.37,31.0,0,0
4768,2024-01-24,1072-071/OCEAN,End Tables,15,Off Promotion,378,0.0397,391.37,20.0,0,0
4769,2024-01-25,1072-071/OCEAN,End Tables,16,Off Promotion,457,0.035,391.37,21.0,0,0
4770,2024-01-26,1072-071/OCEAN,End Tables,21,On Promotion,162,0.1296,391.37,26.0,0,0
4771,2024-01-27,1072-071/OCEAN,End Tables,20,On Promotion,307,0.0651,391.37,25.0,0,0
4772,2024-01-28,1072-071/OCEAN,End Tables,22,On Promotion,303,0.0726,391.37,27.0,0,0
4773,2024-01-29,1072-071/OCEAN,End Tables,10,Off Promotion,297,0.0337,391.37,15.0,0,0
4774,2024-01-30,1072-071/OCEAN,End Tables,12,Off Promotion,263,0.0456,391.37,17.0,0,0
4775,2024-01-31,1072-071/OCEAN,End Tables,14,Off Promotion,317,0.0442,391.37,19.0,0,0
4776,2024-02-01,1072-071/OCEAN,End Tables,14,Off Promotion,356,0.0393,391.37,19.0,0,0
4777,2024-02-02,1072-071/OCEAN,End Tables,11,Off Promotion,267,0.0412,391.37,16.0,0,0
4778,2024-02-03,1072-071/OCEAN,End Tables,10,Off Promotion,237,0.0422,391.37,15.0,0,0
4779,2024-02-04,1072-071/OCEAN,End Tables,10,Off Promotion,321,0.0312,391.37,15.0,0,0
4780,2024-02-05,1072-071/OCEAN,End Tables,10,Off Promotion,310,0.0323,391.37,15.0,0,0
4781,2024-02-06,1072-071/OCEAN,End Tables,18,On Promotion,299,0.0602,391.37,23.0,0,0
4782,2024-02-07,1072-071/OCEAN,End Tables,14,Off Promotion,298,0.047,391.37,19.0,0,0
4783,2024-02-08,1072-071/OCEAN,End Tables,14,Off Promotion,385,0.0364,391.37,19.0,0,0
4784,2024-02-09,1072-071/OCEAN,End Tables,10,Off Promotion,289,0.0346,391.37,15.0,0,0
4785,2024-02-10,1072-071/OCEAN,End Tables,10,Off Promotion,218,0.0459,391.37,15.0,0,0
4786,2024-02-11,1072-071/OCEAN,End Tables,20,On Promotion,285,0.0702,391.37,25.0,0,0
4787,2024-02-12,1072-071/OCEAN,End Tables,11,Off Promotion,360,0.0306,391.37,16.0,0,1
4788,2024-02-13,1072-071/OCEAN,End Tables,10,Off Promotion,224,0.0446,391.37,15.0,0,1
4789,2024-02-14,1072-071/OCEAN,End Tables,16,Off Promotion,385,0.0416,391.37,21.0,0,1
4790,2024-02-15,1072-071/OCEAN,End Tables,13,Off Promotion,389,0.0334,391.37,18.0,0,1
4791,2024-02-16,1072-071/OCEAN,End Tables,46,On Promotion,1095,0.042,391.37,51.0,0,1
4792,2024-02-17,1072-071/OCEAN,End Tables,10,Off Promotion,341,0.0293,391.37,15.0,0,1
4793,2024-02-18,1072-071/OCEAN,End Tables,11,Off Promotion,276,0.0399,391.37,16.0,0,1
4794,2024-02-19,1072-071/OCEAN,End Tables,11,Off Promotion,287,0.0383,391.37,16.0,1,0
4795,2024-02-20,1072-071/OCEAN,End Tables,9,Off Promotion,377,0.0239,391.37,14.0,0,0
4796,2024-02-21,1072-071/OCEAN,End Tables,22,On Promotion,351,0.0627,391.37,27.0,0,0
4797,2024-02-22,1072-071/OCEAN,End Tables,14,Off Promotion,327,0.0428,391.37,19.0,0,0
4798,2024-02-23,1072-071/OCEAN,End Tables,18,On Promotion,342,0.0526,391.37,23.0,0,0
4799,2024-02-24,1072-071/OCEAN,End Tables,11,Off Promotion,258,0.0426,391.37,16.0,0,0
4800,2024-02-25,1072-071/OCEAN,End Tables,10,Off Promotion,305,0.0328,391.37,15.0,0,0
4801,2024-02-26,1072-071/OCEAN,End Tables,11,Off Promotion,339,0.0324,391.37,16.0,0,0
4802,2024-02-27,1072-071/OCEAN,End Tables,21,On Promotion,212,0.0991,391.37,26.0,0,0
4803,2024-02-28,1072-071/OCEAN,End Tables,16,Off Promotion,508,0.0315,391.37,21.0,0,0
4804,2024-03-01,1072-071/OCEAN,End Tables,14,Off Promotion,403,0.0347,391.37,19.0,0,0
4805,2024-03-02,1072-071/OCEAN,End Tables,21,On Promotion,238,0.0882,391.37,26.0,0,0
4806,2024-03-03,1072-071/OCEAN,End Tables,10,Off Promotion,246,0.0407,391.37,15.0,0,0
4807,2024-03-04,1072-071/OCEAN,End Tables,11,Off Promotion,267,0.0412,391.37,16.0,0,0
4808,2024-03-05,1072-071/OCEAN,End Tables,9,Off Promotion,349,0.0258,391.37,14.0,0,0
4809,2024-03-06,1072-071/OCEAN,End Tables,11,Off Promotion,320,0.0344,391.37,16.0,0,0
4810,2024-03-07,1072-071/OCEAN,End Tables,16,Off Promotion,421,0.038,391.37,21.0,0,0
4811,2024-03-08,1072-071/OCEAN,End Tables,14,Off Promotion,410,0.0341,391.37,19.0,0,0
4812,2024-03-09,1072-071/OCEAN,End Tables,29,On Promotion,336,0.0863,391.37,34.0,0,0
4813,2024-03-10,1072-071/OCEAN,End Tables,12,Off Promotion,326,0.0368,391.37,17.0,0,0
4814,2024-03-11,1072-071/OCEAN,End Tables,9,Off Promotion,255,0.0353,391.37,14.0,0,0
4815,2024-03-12,1072-071/OCEAN,End Tables,10,Off Promotion,223,0.0448,391.37,15.0,0,0
4816,2024-03-13,1072-071/OCEAN,End Tables,19,On Promotion,388,0.049,391.37,24.0,0,0
4817,2024-03-14,1072-071/OCEAN,End Tables,17,Off Promotion,409,0.0416,391.37,22.0,0,0
4818,2024-03-15,1072-071/OCEAN,End Tables,22,On Promotion,329,0.0669,391.37,27.0,0,0
4819,2024-03-16,1072-071/OCEAN,End Tables,11,Off Promotion,261,0.0421,391.37,16.0,0,0
4820,2024-03-17,1072-071/OCEAN,End Tables,12,Off Promotion,195,0.0615,391.37,17.0,0,0
4821,2024-03-18,1072-071/OCEAN,End Tables,13,Off Promotion,249,0.0522,391.37,18.0,0,0
4822,2024-03-19,1072-071/OCEAN,End Tables,24,On Promotion,306,0.0784,391.37,29.0,0,0
4823,2024-03-20,1072-071/OCEAN,End Tables,12,Off Promotion,346,0.0347,391.37,17.0,0,0
4824,2024-03-21,1072-071/OCEAN,End Tables,26,On Promotion,454,0.0573,391.37,31.0,0,0
4825,2024-03-22,1072-071/OCEAN,End Tables,13,Off Promotion,526,0.0247,391.37,18.0,0,0
4826,2024-03-23,1072-071/OCEAN,End Tables,10,Off Promotion,345,0.029,391.37,15.0,0,0
4827,2024-03-24,1072-071/OCEAN,End Tables,11,Off Promotion,258,0.0426,391.37,16.0,0,0
4828,2024-03-25,1072-071/OCEAN,End Tables,11,Off Promotion,267,0.0412,391.37,16.0,0,0
4829,2024-03-26,1072-071/OCEAN,End Tables,11,Off Promotion,348,0.0316,391.37,16.0,0,0
4830,2024-03-27,1072-071/OCEAN,End Tables,11,Off Promotion,239,0.046,391.37,16.0,0,0
4831,2024-03-28,1072-071/OCEAN,End Tables,25,On Promotion,470,0.0532,391.37,30.0,0,0
4832,2024-03-29,1072-071/OCEAN,End Tables,27,On Promotion,331,0.0816,391.37,32.0,0,0
4833,2024-03-30,1072-071/OCEAN,End Tables,12,Off Promotion,303,0.0396,391.37,17.0,0,0
4834,2024-03-31,1072-071/OCEAN,End Tables,11,Off Promotion,237,0.0464,391.37,16.0,0,0
4835,2024-04-01,1072-071/OCEAN,End Tables,11,Off Promotion,233,0.0472,391.37,16.0,0,0
4836,2024-04-02,1072-071/OCEAN,End Tables,12,Off Promotion,255,0.0471,391.37,17.0,0,0
