,Date,sku_id,category,units sold,promotions,unit_price,stock_in_hand,Customer Visits,Conversion Rate,is_holiday,is_week_before_holiday
5900,2023-03-02,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,21.0,268,0.0037,0,0
5901,2023-03-03,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,20.0,916,0.0,0,0
5902,2023-03-04,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,20.0,764,0.0,0,0
5903,2023-03-05,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,20.0,327,0.0031,0,0
5904,2023-03-06,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,19.0,186,0.0054,0,0
5905,2023-03-07,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,18.0,275,0.0036,0,0
5906,2023-03-08,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,17.0,958,0.0021,0,0
5907,2023-03-09,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,15.0,250,0.004,0,0
5908,2023-03-10,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,14.0,304,0.0033,0,0
5909,2023-03-11,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,13.0,147,0.0068,0,0
5910,2023-03-12,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,12.0,654,0.0,0,0
5911,2023-03-13,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,12.0,664,0.0,0,0
5912,2023-03-14,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,12.0,431,0.0046,0,0
5913,2023-03-15,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,10.0,563,0.0018,0,0
5914,2023-03-16,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,9.0,623,0.0,0,0
5915,2023-03-17,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,9.0,382,0.0052,0,0
5916,2023-03-18,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,7.0,288,0.0035,0,0
5917,2023-03-19,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,6.0,747,0.0,0,0
5918,2023-03-20,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,6.0,613,0.0,0,0
5919,2023-03-21,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,6.0,242,0.0041,0,0
5920,2023-03-22,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,5.0,568,0.0,0,0
5921,2023-03-23,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,5.0,269,0.0037,0,0
5922,2023-03-24,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,4.0,122,0.0082,0,0
5923,2023-03-25,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,3.0,400,0.0025,0,0
5924,2023-03-26,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,27.0,669,0.0,0,0
5925,2023-03-27,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,27.0,625,0.0,0,0
5926,2023-03-28,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,27.0,938,0.0,0,0
5927,2023-03-29,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,27.0,611,0.0,0,0
5928,2023-03-30,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,27.0,1165,0.0017,0,0
5929,2023-03-31,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,25.0,598,0.0033,0,0
5930,2023-04-01,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,23.0,654,0.0,0,0
5931,2023-04-02,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,23.0,669,0.0,0,0
5932,2023-04-03,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,23.0,478,0.0021,0,0
5933,2023-04-04,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,22.0,901,0.0033,0,0
5934,2023-04-05,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,19.0,227,0.0044,0,0
5935,2023-04-06,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,18.0,1111,0.0027,0,0
5936,2023-04-07,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,916,0.0,0,0
5937,2023-04-08,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,15.0,354,0.0028,0,0
5938,2023-04-09,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,14.0,654,0.0,0,0
5939,2023-04-10,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,14.0,222,0.0045,0,0
5940,2023-04-11,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,13.0,792,0.0025,0,0
5941,2023-04-12,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,11.0,528,0.0,0,0
5942,2023-04-13,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,11.0,736,0.0,0,0
5943,2023-04-14,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,11.0,365,0.0027,0,0
5944,2023-04-15,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,10.0,707,0.0,0,0
5945,2023-04-16,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,10.0,170,0.0059,0,0
5946,2023-04-17,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,9.0,568,0.0035,0,0
5947,2023-04-18,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,654,0.0,0,0
5948,2023-04-19,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,552,0.0,0,0
5949,2023-04-20,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,7.0,227,0.0044,0,0
5950,2023-04-21,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,6.0,478,0.0042,0,0
5951,2023-04-22,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,4.0,576,0.0035,0,0
5952,2023-04-23,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,27.0,235,0.0043,0,0
5953,2023-04-24,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,26.0,206,0.0049,0,0
5954,2023-04-25,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,25.0,255,0.0039,0,0
5955,2023-04-26,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,24.0,679,0.0029,0,0
5956,2023-04-27,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,22.0,304,0.0033,0,0
5957,2023-04-28,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,21.0,938,0.0,0,0
5958,2023-04-29,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,21.0,876,0.0023,0,0
5959,2023-04-30,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,19.0,807,0.0025,0,0
5960,2023-05-01,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,17.0,319,0.0031,0,0
5961,2023-05-02,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,16.0,696,0.0,0,0
5962,2023-05-03,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,16.0,669,0.0,0,0
5963,2023-05-04,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,16.0,607,0.0033,0,0
5964,2023-05-05,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,14.0,1323,0.0023,0,0
5965,2023-05-06,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,11.0,516,0.0,0,0
5966,2023-05-07,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,11.0,730,0.0,0,0
5967,2023-05-08,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,11.0,396,0.0025,0,0
5968,2023-05-09,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,10.0,696,0.0,0,0
5969,2023-05-10,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,10.0,448,0.0022,0,0
5970,2023-05-11,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,9.0,710,0.0028,0,0
5971,2023-05-12,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,571,0.0,0,0
5972,2023-05-13,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,707,0.0,0,0
5973,2023-05-14,1079-009/0822-61/HONEY,Ottomans,4,On Promotion,153.04,7.0,750,0.0053,0,0
5974,2023-05-15,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,3.0,395,0.0025,0,0
5975,2023-05-16,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,33.0,535,0.0037,0,0
5976,2023-05-17,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,31.0,752,0.0027,0,0
5977,2023-05-18,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,29.0,720,0.0,0,0
5978,2023-05-19,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,29.0,547,0.0037,0,0
5979,2023-05-20,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,27.0,674,0.0,0,0
5980,2023-05-21,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,27.0,510,0.0,0,0
5981,2023-05-22,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,27.0,701,0.0014,0,1
5982,2023-05-23,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,26.0,583,0.0051,0,1
5983,2023-05-24,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,23.0,629,0.0,0,1
5984,2023-05-25,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,23.0,1681,0.0018,0,1
5985,2023-05-26,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,20.0,228,0.0044,0,1
5986,2023-05-27,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,19.0,613,0.0,0,1
5987,2023-05-28,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,19.0,390,0.0026,0,1
5988,2023-05-29,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,18.0,189,0.0053,1,0
5989,2023-05-30,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,17.0,246,0.0041,0,0
5990,2023-05-31,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,16.0,200,0.005,0,0
5991,2023-06-01,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,804,0.0,0,0
5992,2023-06-02,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,613,0.0,0,0
5993,2023-06-03,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,15.0,233,0.0043,0,0
5994,2023-06-04,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,14.0,747,0.0,0,0
5995,2023-06-05,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,14.0,640,0.0,0,0
5996,2023-06-06,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,14.0,891,0.0022,0,0
5997,2023-06-07,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,12.0,1055,0.0028,0,0
5998,2023-06-08,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,9.0,228,0.0044,0,0
5999,2023-06-09,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,8.0,609,0.0,0,0
6000,2023-06-10,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,8.0,501,0.0,0,0
6001,2023-06-11,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,8.0,375,0.0027,0,0
6002,2023-06-12,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,643,0.0,0,1
6003,2023-06-13,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,7.0,981,0.002,0,1
6004,2023-06-14,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,5.0,378,0.0026,0,1
6005,2023-06-15,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,4.0,738,0.0027,0,1
6006,2023-06-16,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,35.0,980,0.0031,0,1
6007,2023-06-17,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,32.0,664,0.0,0,1
6008,2023-06-18,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,32.0,248,0.004,0,1
6009,2023-06-19,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,31.0,990,0.003,1,0
6010,2023-06-20,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,28.0,659,0.0,0,0
6011,2023-06-21,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,28.0,1059,0.0019,0,0
6012,2023-06-22,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,26.0,294,0.0034,0,0
6013,2023-06-23,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,25.0,545,0.0037,0,0
6014,2023-06-24,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,23.0,249,0.004,0,0
6015,2023-06-25,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,22.0,624,0.0032,0,0
6016,2023-06-26,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,20.0,233,0.0043,0,0
6017,2023-06-27,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,19.0,374,0.0027,0,1
6018,2023-06-28,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,18.0,439,0.0023,0,1
6019,2023-06-29,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,17.0,669,0.0,0,1
6020,2023-06-30,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,17.0,414,0.0024,0,1
6021,2023-07-01,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,16.0,232,0.0043,0,1
6022,2023-07-02,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,15.0,1041,0.0019,0,1
6023,2023-07-03,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,13.0,286,0.0035,0,1
6024,2023-07-04,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,12.0,1220,0.0,1,0
6025,2023-07-05,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,12.0,601,0.005,0,0
6026,2023-07-06,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,9.0,458,0.0022,0,0
6027,2023-07-07,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,8.0,416,0.0024,0,0
6028,2023-07-08,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,609,0.0,0,0
6029,2023-07-09,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,643,0.0,0,0
6030,2023-07-10,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,7.0,916,0.0,0,0
6031,2023-07-11,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,7.0,274,0.0036,0,0
6032,2023-07-12,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,6.0,438,0.0046,0,0
6033,2023-07-13,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,4.0,203,0.0049,0,0
6034,2023-07-14,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,3.0,412,0.0024,0,0
6035,2023-07-15,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,34.0,473,0.0042,0,0
6036,2023-07-16,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,32.0,664,0.0,0,0
6037,2023-07-17,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,32.0,609,0.0,0,0
6038,2023-07-18,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,32.0,555,0.0,0,0
6039,2023-07-19,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,32.0,833,0.0024,0,0
6040,2023-07-20,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,30.0,808,0.0025,0,0
6041,2023-07-21,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,28.0,379,0.0026,0,0
6042,2023-07-22,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,27.0,304,0.0033,0,0
6043,2023-07-23,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,26.0,464,0.0022,0,0
6044,2023-07-24,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,25.0,664,0.0,0,0
6045,2023-07-25,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,25.0,185,0.0054,0,0
6046,2023-07-26,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,24.0,277,0.0036,0,0
6047,2023-07-27,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,23.0,275,0.0036,0,0
6048,2023-07-28,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,22.0,728,0.0,0,0
6049,2023-07-29,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,22.0,262,0.0038,0,0
6050,2023-07-30,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,21.0,354,0.0028,0,0
6051,2023-07-31,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,20.0,177,0.0056,0,0
6052,2023-08-01,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,19.0,326,0.0031,0,0
6053,2023-08-02,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,18.0,670,0.0,0,0
6054,2023-08-03,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,18.0,704,0.0,0,0
6055,2023-08-04,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,18.0,469,0.0,0,0
6056,2023-08-05,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,18.0,730,0.0,0,0
6057,2023-08-06,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,18.0,371,0.0027,0,0
6058,2023-08-07,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,17.0,532,0.0019,0,0
6059,2023-08-08,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,16.0,664,0.0,0,0
6060,2023-08-09,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,16.0,536,0.0019,0,0
6061,2023-08-10,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,766,0.0,0,0
6062,2023-08-11,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,15.0,192,0.0052,0,0
6063,2023-08-12,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,14.0,446,0.0022,0,0
6064,2023-08-13,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,13.0,696,0.0,0,0
6065,2023-08-14,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,13.0,613,0.0,0,0
6066,2023-08-15,1079-009/0822-61/HONEY,Ottomans,4,On Promotion,153.04,13.0,844,0.0047,0,0
6067,2023-08-16,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,9.0,308,0.0032,0,0
6068,2023-08-17,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,8.0,652,0.0031,0,0
6069,2023-08-18,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,6.0,591,0.0034,0,0
6070,2023-08-19,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,4.0,938,0.0,0,0
6071,2023-08-20,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,4.0,398,0.005,0,0
6072,2023-08-21,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,31.0,347,0.0029,0,0
6073,2023-08-22,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,30.0,206,0.0049,0,0
6074,2023-08-23,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,29.0,605,0.0,0,0
6075,2023-08-24,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,29.0,252,0.004,0,0
6076,2023-08-25,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,28.0,608,0.0,0,0
6077,2023-08-26,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,28.0,448,0.0022,0,0
6078,2023-08-27,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,27.0,257,0.0039,0,0
6079,2023-08-28,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,26.0,640,0.0,0,1
6080,2023-08-29,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,26.0,469,0.0,0,1
6081,2023-08-30,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,26.0,377,0.0027,0,1
6082,2023-08-31,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,25.0,223,0.0045,0,1
6083,2023-09-01,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,24.0,792,0.0,0,1
6084,2023-09-02,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,24.0,200,0.005,0,1
6085,2023-09-03,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,23.0,521,0.0019,0,1
6086,2023-09-04,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,22.0,613,0.0,1,0
6087,2023-09-05,1079-009/0822-61/HONEY,Ottomans,4,On Promotion,153.04,22.0,924,0.0043,0,0
6088,2023-09-06,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,18.0,528,0.0,0,0
6089,2023-09-07,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,18.0,731,0.0,0,0
6090,2023-09-08,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,18.0,252,0.004,0,0
6091,2023-09-09,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,17.0,764,0.0,0,0
6092,2023-09-10,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,17.0,594,0.0017,0,0
6093,2023-09-11,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,16.0,534,0.0037,0,0
6094,2023-09-12,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,14.0,685,0.0029,0,0
6095,2023-09-13,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,12.0,725,0.0,0,0
6096,2023-09-14,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,12.0,441,0.0045,0,0
6097,2023-09-15,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,10.0,776,0.0026,0,0
6098,2023-09-16,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,8.0,455,0.0044,0,0
6099,2023-09-17,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,6.0,555,0.0,0,0
6100,2023-09-18,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,6.0,868,0.0023,0,0
6101,2023-09-19,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,4.0,333,0.003,0,0
6102,2023-09-20,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,8.0,1535,0.002,0,0
6103,2023-09-21,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,5.0,804,0.0,0,0
6104,2023-09-22,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,5.0,317,0.0063,0,0
6105,2023-09-23,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,3.0,248,0.004,0,0
6106,2023-09-24,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,26.0,707,0.0,0,0
6107,2023-09-25,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,26.0,770,0.0026,0,0
6108,2023-09-26,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,24.0,938,0.0,0,0
6109,2023-09-27,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,24.0,264,0.0038,0,0
6110,2023-09-28,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,23.0,611,0.0,0,0
6111,2023-09-29,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,23.0,669,0.0,0,0
6112,2023-09-30,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,23.0,251,0.004,0,0
6113,2023-10-01,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,22.0,724,0.0,0,0
6114,2023-10-02,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,22.0,608,0.0,0,1
6115,2023-10-03,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,22.0,307,0.0033,0,1
6116,2023-10-04,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,21.0,362,0.0055,0,1
6117,2023-10-05,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,19.0,804,0.0,0,1
6118,2023-10-06,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,19.0,367,0.0027,0,1
6119,2023-10-07,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,18.0,244,0.0041,0,1
6120,2023-10-08,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,17.0,184,0.0054,0,1
6121,2023-10-09,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,16.0,317,0.0032,1,0
6122,2023-10-10,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,643,0.0,0,0
6123,2023-10-11,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,841,0.0,0,0
6124,2023-10-12,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,15.0,804,0.0,0,0
6125,2023-10-13,1079-009/0822-61/HONEY,Ottomans,5,On Promotion,153.04,15.0,1549,0.0032,0,0
6126,2023-10-14,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,10.0,480,0.0,0,0
6127,2023-10-15,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,10.0,609,0.0,0,0
6128,2023-10-16,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,10.0,284,0.0035,0,0
6129,2023-10-17,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,9.0,397,0.005,0,0
6130,2023-10-18,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,7.0,256,0.0039,0,0
6131,2023-10-19,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,6.0,568,0.0,0,0
6132,2023-10-20,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,6.0,307,0.0033,0,0
6133,2023-10-21,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,5.0,764,0.0,0,0
6134,2023-10-22,1079-009/0822-61/HONEY,Ottomans,3,On Promotion,153.04,5.0,643,0.0047,0,0
6135,2023-10-23,1079-009/0822-61/HONEY,Ottomans,0,On Promotion,153.04,33.0,571,0.0,0,0
6136,2023-10-24,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,33.0,393,0.0025,0,0
6137,2023-10-25,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,32.0,261,0.0038,0,0
6138,2023-10-26,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,31.0,263,0.0038,0,0
6139,2023-10-27,1079-009/0822-61/HONEY,Ottomans,1,On Promotion,153.04,30.0,243,0.0041,0,0
6140,2023-10-28,1079-009/0822-61/HONEY,Ottomans,2,On Promotion,153.04,29.0,525,0.0038,0,0
